section,category,metric,type,date,value,publish_date,ObjectId
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,17,01/23/2021,5879
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5852,01/23/2021,5880
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2095,01/23/2021,5881
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3757,01/23/2021,5882
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/23/2021,5883
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121956,01/24/2021,5884
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52961,01/24/2021,5885
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,68983,01/24/2021,5886
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,17,01/24/2021,5887
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5853,01/24/2021,5888
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2095,01/24/2021,5889
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3758,01/24/2021,5890
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/24/2021,5891
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53427,02/02/2021,5892
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69033,02/02/2021,5893
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,19,02/02/2021,5894
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5851,02/02/2021,5895
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2087,02/02/2021,5896
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3764,02/02/2021,5897
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,02/02/2021,5898
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122549,02/03/2021,5899
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53487,02/03/2021,5900
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69041,02/03/2021,5901
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/03/2021,5902
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5854,02/03/2021,5903
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2088,02/03/2021,5904
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3765,02/03/2021,5905
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/03/2021,5906
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122566,02/04/2021,5907
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53495,02/04/2021,5908
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69049,02/04/2021,5909
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/04/2021,5910
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5857,02/04/2021,5911
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/04/2021,5912
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3767,02/04/2021,5913
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/04/2021,5914
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122580,02/05/2021,5915
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53501,02/05/2021,5916
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69057,02/05/2021,5917
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/05/2021,5918
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5857,02/05/2021,5919
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/05/2021,5920
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3767,02/05/2021,5921
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/05/2021,5922
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122609,02/06/2021,5923
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53509,02/06/2021,5924
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69077,02/06/2021,5925
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/06/2021,5926
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,905,02/01/2021,5927
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,373,02/01/2021,5928
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,02/01/2021,5929
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,02/01/2021,5930
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/01/2021,116627,02/02/2021,5931
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/01/2021,51340,02/02/2021,5932
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/01/2021,65269,02/02/2021,5933
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/01/2021,19,02/02/2021,5934
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,905,02/02/2021,5935
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,373,02/02/2021,5936
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,02/02/2021,5937
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,02/02/2021,5938
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/01/2021,116695,02/03/2021,5939
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/01/2021,51399,02/03/2021,5940
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/01/2021,65276,02/03/2021,5941
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/01/2021,19,02/03/2021,5942
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,906,02/03/2021,5943
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,374,02/03/2021,5944
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,02/03/2021,5945
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,02/03/2021,5946
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/01/2021,116709,02/04/2021,5947
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/01/2021,51406,02/04/2021,5948
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/01/2021,65282,02/04/2021,5949
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/01/2021,19,02/04/2021,5950
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,906,02/04/2021,5951
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,374,02/04/2021,5952
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,02/04/2021,5953
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,02/04/2021,5954
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/01/2021,116723,02/05/2021,5955
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/01/2021,51412,02/05/2021,5956
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/01/2021,65290,02/05/2021,5957
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/01/2021,19,02/05/2021,5958
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,906,02/05/2021,5959
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,374,02/05/2021,5960
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,02/05/2021,5961
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,02/05/2021,5962
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121012,01/14/2021,5963
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52158,01/14/2021,5964
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,68846,01/14/2021,5965
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,14,01/14/2021,5966
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5841,01/14/2021,5967
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2085,01/14/2021,5968
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3756,01/14/2021,5969
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/14/2021,5970
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121335,01/15/2021,5971
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52469,01/15/2021,5972
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,68859,01/15/2021,5973
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,13,01/15/2021,5974
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5841,01/15/2021,5975
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2085,01/15/2021,5976
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3756,01/15/2021,5977
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/15/2021,5978
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121352,01/16/2021,5979
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52474,01/16/2021,5980
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,68871,01/16/2021,5981
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,13,01/16/2021,5982
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5841,01/16/2021,5983
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2085,01/16/2021,5984
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3756,01/16/2021,5985
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/16/2021,5986
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121433,01/17/2021,5987
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52520,01/17/2021,5988
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,68906,01/17/2021,5989
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,13,01/17/2021,5990
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5842,01/17/2021,5991
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2086,01/17/2021,5992
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3756,01/17/2021,5993
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/17/2021,5994
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121540,01/18/2021,5995
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52626,01/18/2021,5996
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,68907,01/18/2021,5997
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,13,01/18/2021,5998
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5844,01/18/2021,5999
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2087,01/18/2021,6000
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3771,02/12/2021,6001
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/12/2021,6002
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122631,02/13/2021,6003
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53549,02/13/2021,6004
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69058,02/13/2021,6005
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/13/2021,6006
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5864,02/13/2021,6007
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2091,02/13/2021,6008
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3772,02/13/2021,6009
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/13/2021,6010
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122631,02/14/2021,6011
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53549,02/14/2021,6012
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69058,02/14/2021,6013
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/14/2021,6014
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5864,02/14/2021,6015
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2091,02/14/2021,6016
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3772,02/14/2021,6017
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/14/2021,6018
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/26/2021,6019
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,121435,01/09/2021,6020
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,52158,01/09/2021,6021
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,69270,01/09/2021,6022
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,16,01/09/2021,6023
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,200894,01/09/2021,6024
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,92374,01/09/2021,6025
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,108494,01/09/2021,6026
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,19,01/09/2021,6027
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,1780,01/09/2021,6028
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,783,01/09/2021,6029
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,997,01/09/2021,6030
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,230220,01/17/2021,6031
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/09/2021,6032
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,81223,01/09/2021,6033
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,40999,01/09/2021,6034
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,40221,01/09/2021,6035
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,3,01/09/2021,6036
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,122154,01/10/2021,6037
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,52854,01/10/2021,6038
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,69298,01/10/2021,6039
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,11,01/10/2021,6040
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,217268,01/10/2021,6041
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,99904,01/10/2021,6042
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,117343,01/10/2021,6043
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,14,01/10/2021,6044
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,1791,01/10/2021,6045
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,794,01/10/2021,6046
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,997,01/10/2021,6047
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/10/2021,6048
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,96889,01/10/2021,6049
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,47844,01/10/2021,6050
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,49042,01/10/2021,6051
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,3,01/10/2021,6052
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,122205,01/11/2021,6053
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,70077,01/14/2021,6054
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,124247,01/20/2021,6055
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,107189,01/17/2021,6056
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,123006,01/17/2021,6057
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,17,01/17/2021,6058
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2030,01/17/2021,6059
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,798,01/17/2021,6060
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/17/2021,6061
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/17/2021,6062
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,108773,01/17/2021,6063
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,54669,01/17/2021,6064
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,54100,01/17/2021,6065
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,4,01/17/2021,6066
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,123570,01/18/2021,6067
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,53424,01/18/2021,6068
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,70139,01/18/2021,6069
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,13,01/18/2021,6070
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,230334,01/18/2021,6071
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,107302,01/18/2021,6072
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,123007,01/18/2021,6073
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,17,01/18/2021,6074
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2030,01/18/2021,6075
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,798,01/18/2021,6076
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/18/2021,6077
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/18/2021,6078
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,108780,01/18/2021,6079
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,54676,01/18/2021,6080
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,54100,01/18/2021,6081
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,4,01/18/2021,6082
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,123595,01/19/2021,6083
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,53441,01/19/2021,6084
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,70145,01/19/2021,6085
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,15,01/19/2021,6086
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,230594,01/19/2021,6087
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,107321,01/19/2021,6088
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,123243,01/19/2021,6089
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,22,01/19/2021,6090
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2030,01/19/2021,6091
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,798,01/19/2021,6092
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/19/2021,6093
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/19/2021,6094
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,109015,01/19/2021,6095
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,54678,01/19/2021,6096
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,54330,01/19/2021,6097
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,7,01/19/2021,6098
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5857,02/06/2021,6099
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2030,01/23/2021,6100
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,123612,01/20/2021,6101
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,53462,01/20/2021,6102
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,70140,01/20/2021,6103
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,15,01/20/2021,6104
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,232241,01/20/2021,6105
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,107964,01/20/2021,6106
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,52869,01/11/2021,6107
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,798,01/23/2021,6108
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,14,01/14/2021,6109
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,22,01/20/2021,6110
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,69334,01/11/2021,6111
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,227309,01/14/2021,6112
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/23/2021,6113
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/06/2021,6114
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3767,02/06/2021,6115
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/26/2021,6116
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/06/2021,6117
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122609,02/07/2021,6118
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,111061,01/26/2021,6119
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53509,02/07/2021,6120
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2030,01/20/2021,6121
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,55542,01/26/2021,6122
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,11,01/11/2021,6123
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69077,02/07/2021,6124
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,798,01/20/2021,6125
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/23/2021,6126
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,105664,01/14/2021,6127
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,55507,01/26/2021,6128
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,221242,01/11/2021,6129
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/07/2021,6130
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/20/2021,6131
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,110926,01/23/2021,6132
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,121618,01/14/2021,6133
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,12,01/26/2021,6134
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,101664,01/11/2021,6135
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5857,02/07/2021,6136
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/20/2021,6137
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,55436,01/23/2021,6138
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,18,01/14/2021,6139
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,123962,01/27/2021,6140
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,119557,01/11/2021,6141
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/07/2021,6142
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3767,02/07/2021,6143
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/07/2021,6144
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122609,02/08/2021,6145
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53509,02/08/2021,6146
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69077,02/08/2021,6147
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/08/2021,6148
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5857,02/08/2021,6149
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/08/2021,6150
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3767,02/08/2021,6151
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/08/2021,6152
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122627,02/09/2021,6153
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53517,02/09/2021,6154
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69086,02/09/2021,6155
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/09/2021,6156
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5859,02/09/2021,6157
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/09/2021,6158
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3769,02/09/2021,6159
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/09/2021,6160
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122638,02/10/2021,6161
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53524,02/10/2021,6162
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69090,02/10/2021,6163
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/10/2021,6164
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5860,02/10/2021,6165
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2090,02/10/2021,6166
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3769,02/10/2021,6167
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/10/2021,6168
