section,category,metric,type,date,value,publish_date,ObjectId
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/23/2021,10212,01/25/2021,18264
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/12/2021,269651,01/25/2021,18265
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/05/2021,77366,01/26/2021,18266
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/05/2021,21,01/26/2021,18267
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/05/2021,11766,01/26/2021,18268
Vaccine Administration,Administration,Daily,Moderna,01/05/2021,7786,01/26/2021,18269
Vaccine Administration,Administration,Daily,Pfizer,01/05/2021,3979,01/26/2021,18270
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/05/2021,2,01/26/2021,18271
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/06/2021,163922,01/26/2021,18272
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/06/2021,77542,01/26/2021,18273
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/06/2021,86363,01/26/2021,18274
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/06/2021,24,01/26/2021,18275
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/06/2021,19309,01/26/2021,18276
Vaccine Administration,Administration,Daily,Moderna,01/06/2021,10310,01/26/2021,18277
Vaccine Administration,Administration,Daily,Pfizer,01/06/2021,8997,01/26/2021,18278
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/06/2021,3,01/26/2021,18279
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/07/2021,190153,01/26/2021,18280
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/07/2021,88771,01/26/2021,18281
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/07/2021,101362,01/26/2021,18282
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/07/2021,27,01/26/2021,18283
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/07/2021,26231,01/26/2021,18284
Vaccine Administration,Administration,Daily,Moderna,01/07/2021,11229,01/26/2021,18285
Vaccine Administration,Administration,Daily,Pfizer,01/07/2021,14999,01/26/2021,18286
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/07/2021,3,01/26/2021,18287
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/08/2021,219203,01/26/2021,18288
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/08/2021,101814,01/26/2021,18289
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/08/2021,117367,01/26/2021,18290
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/08/2021,29,01/26/2021,18291
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/08/2021,29050,01/26/2021,18292
Vaccine Administration,Administration,Daily,Moderna,01/08/2021,13043,01/26/2021,18293
Vaccine Administration,Administration,Daily,Pfizer,01/08/2021,16005,01/26/2021,18294
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/08/2021,2,01/26/2021,18295
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/09/2021,233032,01/26/2021,18296
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/09/2021,108506,01/26/2021,18297
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/09/2021,124503,01/26/2021,18298
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/09/2021,30,01/26/2021,18299
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/09/2021,13829,01/26/2021,18300
Vaccine Administration,Administration,Daily,Moderna,01/09/2021,6692,01/26/2021,18301
Vaccine Administration,Administration,Daily,Pfizer,01/09/2021,7136,01/26/2021,18302
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/09/2021,1,01/26/2021,18303
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/10/2021,237094,01/26/2021,18304
Vaccine Administration,Administration,Daily,Moderna,01/23/2021,6238,01/25/2021,18305
Vaccine Administration,Administration,Daily,Pfizer,01/23/2021,3974,01/25/2021,18306
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/23/2021,0,01/25/2021,18307
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,455081,01/25/2021,18308
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/24/2021,224008,01/25/2021,18309
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/24/2021,231019,01/25/2021,18310
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/24/2021,65,01/25/2021,18311
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/24/2021,455101,01/25/2021,18312
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/24/2021,224008,01/25/2021,18313
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/24/2021,231019,01/25/2021,18314
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/24/2021,65,01/25/2021,18315
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/24/2021,4059,01/25/2021,18316
Vaccine Administration,Administration,Daily,Moderna,01/24/2021,1619,01/25/2021,18317
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,2440,01/25/2021,18318
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/24/2021,0,01/25/2021,18319
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/24/2021,4059,01/25/2021,18320
Vaccine Administration,Administration,Weekly,Moderna,01/24/2021,1619,01/25/2021,18321
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,2440,01/25/2021,18322
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,0,01/25/2021,18323
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/14/2020,191,01/26/2021,18324
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/14/2020,191,01/26/2021,18325
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/14/2020,0,01/26/2021,18326
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/14/2020,191,01/26/2021,18327
Vaccine Administration,Administration,Daily,Pfizer,12/14/2020,191,01/26/2021,18328
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/14/2020,0,01/26/2021,18329
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/15/2020,410,01/26/2021,18330
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/15/2020,409,01/26/2021,18331
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/15/2020,0,01/26/2021,18332
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/15/2020,219,01/26/2021,18333
Vaccine Administration,Administration,Daily,Pfizer,12/15/2020,218,01/26/2021,18334
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/15/2020,0,01/26/2021,18335
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/16/2020,4195,01/26/2021,18336
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/16/2020,4191,01/26/2021,18337
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/16/2020,0,01/26/2021,18338
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/16/2020,3785,01/26/2021,18339
Vaccine Administration,Administration,Daily,Pfizer,12/16/2020,3782,01/26/2021,18340
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/16/2020,0,01/26/2021,18341
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/17/2020,16361,01/26/2021,18342
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/17/2020,16356,01/26/2021,18343
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/17/2020,1,01/26/2021,18344
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/17/2020,12166,01/26/2021,18345
Vaccine Administration,Administration,Daily,Pfizer,12/17/2020,12165,01/26/2021,18346
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/17/2020,1,01/26/2021,18347
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/18/2020,28597,01/26/2021,18348
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/18/2020,28589,01/26/2021,18349
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/18/2020,1,01/26/2021,18350
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/18/2020,12236,01/26/2021,18351
Vaccine Administration,Administration,Daily,Pfizer,12/18/2020,12233,01/26/2021,18352
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/12/2021,125423,01/25/2021,18353
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/12/2021,144201,01/25/2021,18354
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/12/2021,34,01/25/2021,18355
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/12/2021,15942,01/25/2021,18356
Vaccine Administration,Administration,Daily,Moderna,01/12/2021,7966,01/25/2021,18357
Vaccine Administration,Administration,Daily,Pfizer,01/12/2021,7975,01/25/2021,18358
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/12/2021,1,01/25/2021,18359
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/13/2021,289870,01/25/2021,18360
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/13/2021,136103,01/25/2021,18361
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/13/2021,153728,01/25/2021,18362
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/13/2021,47,01/25/2021,18363
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/13/2021,20219,01/25/2021,18364
Vaccine Administration,Administration,Daily,Moderna,01/13/2021,10680,01/25/2021,18365
Vaccine Administration,Administration,Daily,Pfizer,01/13/2021,9527,01/25/2021,18366
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/13/2021,13,01/25/2021,18367
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/14/2021,308494,01/25/2021,18368
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/14/2021,145758,01/25/2021,18369
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/14/2021,162694,01/25/2021,18370
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/14/2021,52,01/25/2021,18371
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/14/2021,18624,01/25/2021,18372
Vaccine Administration,Administration,Daily,Moderna,01/14/2021,9655,01/25/2021,18373
Vaccine Administration,Administration,Daily,Pfizer,01/14/2021,8966,01/25/2021,18374
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/14/2021,5,01/25/2021,18375
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/15/2021,326752,01/25/2021,18376
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/15/2021,155500,01/25/2021,18377
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/15/2021,171209,01/25/2021,18378
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/15/2021,53,01/25/2021,18379
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/15/2021,18258,01/25/2021,18380
Vaccine Administration,Administration,Daily,Moderna,01/15/2021,9742,01/25/2021,18381
Vaccine Administration,Administration,Daily,Pfizer,01/15/2021,8515,01/25/2021,18382
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/15/2021,1,01/25/2021,18383
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/16/2021,337734,01/25/2021,18384
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/16/2021,160885,01/25/2021,18385
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/16/2021,176805,01/25/2021,18386
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/16/2021,54,01/25/2021,18387
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/16/2021,10982,01/25/2021,18388
Vaccine Administration,Administration,Daily,Moderna,01/16/2021,5385,01/25/2021,18389
Vaccine Administration,Administration,Daily,Pfizer,01/16/2021,5596,01/25/2021,18390
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/16/2021,1,01/25/2021,18391
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/17/2021,341553,01/25/2021,18392
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/17/2021,163049,01/25/2021,18393
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/17/2021,178459,01/25/2021,18394
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/17/2021,55,01/25/2021,18395
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/17/2021,451042,01/25/2021,18396
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/17/2021,222389,01/25/2021,18397
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/17/2021,228579,01/25/2021,18398
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/17/2021,65,01/25/2021,18399
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/17/2021,3819,01/25/2021,18400
Vaccine Administration,Administration,Daily,Moderna,01/20/2021,14892,01/26/2021,18401
Vaccine Administration,Administration,Daily,Pfizer,01/20/2021,8834,01/26/2021,18402
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/20/2021,3,01/26/2021,18403
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,417403,01/26/2021,18404
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,204012,01/26/2021,18405
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,213337,01/26/2021,18406
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,65,01/26/2021,18407
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,27819,01/26/2021,18408
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,14851,01/26/2021,18409
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,12966,01/26/2021,18410
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,01/26/2021,18411
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,442870,01/26/2021,18412
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,217798,01/26/2021,18413
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,225014,01/26/2021,18414
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,69,01/26/2021,18415
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,25467,01/26/2021,18416
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,13786,01/26/2021,18417
Vaccine Administration,Administration,Weekly,Moderna,12/20/2020,19316,01/27/2021,18418
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,11677,01/26/2021,18419
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,4,01/26/2021,18420
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/23/2021,455350,01/26/2021,18421
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/23/2021,224549,01/26/2021,18422
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/23/2021,230741,01/26/2021,18423
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/23/2021,71,01/26/2021,18424
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/23/2021,12480,01/26/2021,18425
Vaccine Administration,Administration,Daily,Moderna,01/23/2021,6751,01/26/2021,18426
Vaccine Administration,Administration,Daily,Pfizer,01/23/2021,5727,01/26/2021,18427
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/23/2021,2,01/26/2021,18428
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,460957,01/26/2021,18429
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/24/2021,227469,01/26/2021,18430
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/24/2021,233428,01/26/2021,18431
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/24/2021,71,01/26/2021,18432
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/24/2021,471548,01/26/2021,18433
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/24/2021,236449,01/26/2021,18434
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/24/2021,235019,01/26/2021,18435
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/24/2021,71,01/26/2021,18436
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/24/2021,5607,01/26/2021,18437
Vaccine Administration,Administration,Daily,Moderna,01/24/2021,2920,01/26/2021,18438
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,2687,01/26/2021,18439
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/24/2021,0,01/26/2021,18440
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/24/2021,16178,01/26/2021,18441
Vaccine Administration,Administration,Weekly,Moderna,01/24/2021,11900,01/26/2021,18442
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,4278,01/26/2021,18443
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,0,01/26/2021,18444
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/25/2021,471528,01/26/2021,18445
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/25/2021,236449,01/26/2021,18446
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/25/2021,235019,01/26/2021,18447
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/25/2021,71,01/26/2021,18448
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/25/2021,10571,01/26/2021,18449
Vaccine Administration,Administration,Daily,Moderna,01/25/2021,8980,01/26/2021,18450
Vaccine Administration,Administration,Daily,Pfizer,01/25/2021,1591,01/26/2021,18451
Vaccine Administration,Administration,Daily,Moderna,01/11/2021,7788,01/27/2021,18452
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/01/2021,50825,01/27/2021,18453
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/06/2021,25,01/27/2021,18454
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/26/2020,0,01/27/2021,18455
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/01/2021,65240,01/27/2021,18456
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/01/2021,19,01/27/2021,18457
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,903,01/27/2021,18458
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,371,01/27/2021,18459
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,01/27/2021,18460
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,01/27/2021,18461
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,121931,01/27/2021,18462
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,52910,01/27/2021,18463
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69004,01/27/2021,18464
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,19,01/27/2021,18465
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5849,01/27/2021,18466
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2085,01/27/2021,18467
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3764,01/27/2021,18468
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,0,01/27/2021,18469
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,123962,01/27/2021,18470
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,53709,01/27/2021,18471
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,70236,01/27/2021,18472
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,19,01/27/2021,18473
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,233717,01/27/2021,18474
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,109157,01/27/2021,18475
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,124518,01/27/2021,18476
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,31,01/27/2021,18477
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2031,01/27/2021,18478
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,799,01/27/2021,18479
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1232,01/27/2021,18480
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,01/27/2021,18481
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,111773,01/27/2021,18482
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,56247,01/27/2021,18483
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,55514,01/27/2021,18484
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,12,01/27/2021,18485
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/04/2021,132852,01/27/2021,18486
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/04/2021,59439,01/27/2021,18487
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/04/2021,73395,01/27/2021,18488
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/04/2021,20,01/27/2021,18489
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/04/2021,8890,01/27/2021,18490
Vaccine Administration,Administration,Daily,Moderna,01/04/2021,5730,01/27/2021,18491
Vaccine Administration,Administration,Daily,Pfizer,01/04/2021,3159,01/27/2021,18492
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/04/2021,1,01/27/2021,18493
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/05/2021,144698,01/27/2021,18494
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/05/2021,67303,01/27/2021,18495
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/05/2021,77376,01/27/2021,18496
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/05/2021,22,01/27/2021,18497
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/06/2021,19322,01/27/2021,18498
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/27/2020,72678,01/27/2021,18499
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/05/2021,11846,01/27/2021,18500
Vaccine Administration,Administration,Daily,Moderna,01/05/2021,7864,01/27/2021,18501
Vaccine Administration,Administration,Daily,Pfizer,01/05/2021,3981,01/27/2021,18502
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/05/2021,2,01/27/2021,18503
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/06/2021,164020,01/27/2021,18504
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/06/2021,77624,01/27/2021,18505
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/06/2021,86375,01/27/2021,18506
Vaccine Administration,Administration,Daily,Pfizer,01/11/2021,8939,01/27/2021,18507
Vaccine Administration,Administration,Weekly,Pfizer,12/20/2020,17284,01/27/2021,18508
Vaccine Administration,Administration,Daily,Moderna,01/06/2021,10321,01/27/2021,18509
Vaccine Administration,Administration,Daily,Pfizer,01/06/2021,8999,01/27/2021,18510
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/06/2021,3,01/27/2021,18511
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/07/2021,190252,01/27/2021,18512
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/07/2021,88854,01/27/2021,18513
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/07/2021,101374,01/27/2021,18514
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/07/2021,28,01/27/2021,18515
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/07/2021,26232,01/27/2021,18516
Vaccine Administration,Administration,Daily,Moderna,01/07/2021,11230,01/27/2021,18517
Vaccine Administration,Administration,Daily,Pfizer,01/07/2021,14999,01/27/2021,18518
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/07/2021,3,01/27/2021,18519
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/08/2021,219873,01/27/2021,18520
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/08/2021,102465,01/27/2021,18521
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/08/2021,117382,01/27/2021,18522
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/08/2021,30,01/27/2021,18523
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/08/2021,29621,01/27/2021,18524
Vaccine Administration,Administration,Daily,Moderna,01/08/2021,13611,01/27/2021,18525
Vaccine Administration,Administration,Daily,Pfizer,01/08/2021,16008,01/27/2021,18526
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/08/2021,2,01/27/2021,18527
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/09/2021,233702,01/27/2021,18528
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/09/2021,109157,01/27/2021,18529
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/09/2021,124518,01/27/2021,18530
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/09/2021,31,01/27/2021,18531
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,12/20/2020,8,01/27/2021,18532
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/09/2021,13829,01/27/2021,18533
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/27/2020,21099,01/27/2021,18534
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/21/2020,42425,01/27/2021,18535
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/11/2021,5,01/27/2021,18536
Vaccine Administration,Administration,Daily,Moderna,01/09/2021,6692,01/27/2021,18537
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/27/2020,51572,01/27/2021,18538
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/25/2021,0,01/26/2021,18539
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/15/2021,56,01/26/2021,18540
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/21/2020,36,01/27/2021,18541
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/21/2020,42379,01/27/2021,18542
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/21/2020,3,01/27/2021,18543
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/21/2020,5497,01/27/2021,18544
Vaccine Administration,Administration,Daily,Moderna,12/21/2020,28,01/27/2021,18545
Vaccine Administration,Administration,Daily,Pfizer,12/21/2020,5473,01/27/2021,18546
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/21/2020,0,01/27/2021,18547
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/22/2020,49987,01/27/2021,18548
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/22/2020,3627,01/27/2021,18549
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/22/2020,46348,01/27/2021,18550
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/22/2020,5,01/27/2021,18551
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/22/2020,7562,01/27/2021,18552
Vaccine Administration,Administration,Daily,Moderna,12/22/2020,3591,01/27/2021,18553
