Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,North Carolina,61,2016,108,157,26,,195,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,North Carolina,138,2028,114,170,48,,263,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,North Carolina,120,2104,119,174,42,,254,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,North Carolina,120,1948,107,136,37,,222,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,North Carolina,118,2056,117,156,45,,230,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,North Carolina,103,2039,117,138,40,0,201,
01/21/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,North Carolina,107,2058,115,146,34,,219,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,North Carolina,161,1990,115,145,59,,248,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,North Carolina,127,1966,110,142,45,0,224,
01/21/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,North Carolina,113,1876,107,140,46,0,207,
01/21/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,North Carolina,101,1938,111,135,37,,200,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,North Carolina,103,1944,112,113,43,0,173,
01/21/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,North Carolina,102,2000,113,124,42,0,184,
01/21/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,North Carolina,129,1977,118,136,48,0,217,
01/21/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,North Carolina,154,2023,118,144,60,0,238,
01/21/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,North Carolina,187,2141,126,156,73,0,270,
01/21/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,North Carolina,212,2084,123,181,90,0,303,
01/21/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,North Carolina,188,2047,119,181,82,0,287,
01/21/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,North Carolina,203,2129,124,212,101,0,314,
01/21/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,North Carolina,208,2062,121,178,97,,290,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,North Carolina,173,1967,114,171,85,0,259,
01/21/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,North Carolina,175,1931,113,189,92,,272,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,North Carolina,137,1736,103,134,67,0,204,
01/21/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,North Carolina,149,1710,97,159,76,0,232,
01/21/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,North Carolina,95,1221,70,117,56,0,156,
01/21/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,North Carolina,58,806,45,75,39,0,94,
01/21/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,North Carolina,36,468,26,43,15,0,64,
01/21/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,North Carolina,,116,7,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,North Carolina,,22,1,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,North Carolina,,35,2,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,North Carolina,,43,2,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,North Carolina,0,27,1,0,0,0,0,
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,North Carolina,,50,3,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,North Carolina,,44,2,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,North Carolina,0,47,2,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,North Carolina,,70,4,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,North Carolina,,68,4,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,North Carolina,,52,3,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,North Carolina,,47,2,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,North Carolina,0,39,2,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,North Carolina,0,13,1,0,0,0,0,
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,North Dakota,0,149,108,,0,,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,North Dakota,0,151,103,,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,North Dakota,0,171,112,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,North Dakota,0,147,100,13,0,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,North Dakota,0,130,97,10,0,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,North Dakota,0,138,102,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,North Dakota,0,148,101,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,North Dakota,0,176,118,11,0,0,11,
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,North Dakota,0,152,109,13,0,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,North Dakota,0,171,125,18,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,North Dakota,0,148,114,15,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,North Dakota,0,150,108,23,0,,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,North Dakota,,119,85,13,0,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,North Dakota,,140,87,12,0,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,North Dakota,,158,114,13,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,North Dakota,,157,110,17,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,North Dakota,11,158,121,18,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,North Dakota,,148,106,14,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,North Dakota,11,141,103,,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,North Dakota,14,153,114,14,,0,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,North Dakota,10,140,106,,0,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,North Dakota,14,143,102,11,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,North Dakota,,161,123,14,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,North Dakota,,143,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,North Dakota,,142,112,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,North Dakota,,131,98,10,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,North Dakota,,117,96,,0,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,North Dakota,,135,103,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,North Dakota,,134,111,11,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,North Dakota,10,132,106,11,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,North Dakota,,139,109,14,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,North Dakota,,154,124,15,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,North Dakota,14,136,95,15,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,North Dakota,,132,100,11,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,North Dakota,,141,124,12,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,North Dakota,14,163,134,20,,0,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,North Dakota,12,143,101,12,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,North Dakota,17,164,124,15,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,North Dakota,46,176,121,34,21,0,59,
01/21/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,North Dakota,59,197,139,42,27,0,74,
01/21/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,North Dakota,70,238,192,46,38,0,78,
01/21/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,North Dakota,59,221,145,46,37,0,68,
01/21/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,North Dakota,67,194,134,46,35,0,78,
01/21/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,North Dakota,89,244,163,62,52,0,99,
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,North Dakota,116,268,187,77,65,0,128,
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,North Dakota,130,254,181,64,56,,139,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,North Dakota,135,269,182,80,74,,142,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,North Dakota,123,240,167,62,57,0,128,
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,North Dakota,132,266,188,79,67,0,144,
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,North Dakota,88,215,157,67,54,,101,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,North Dakota,61,170,116,41,35,0,67,
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,North Dakota,27,120,84,23,14,0,36,
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,North Dakota,,79,56,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,North Dakota,,67,49,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,North Dakota,,22,15,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Ohio,0,2541,94,134,0,14,148,
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Ohio,0,2615,94,155,0,13,168,
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Ohio,0,2476,91,151,0,10,161,
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Ohio,0,2564,96,125,0,19,144,
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Ohio,0,2493,97,126,0,26,152,
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Ohio,0,2533,99,128,0,18,146,
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Ohio,0,2495,101,138,0,25,163,
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Ohio,0,2525,100,121,0,19,140,
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Ohio,0,2459,98,124,0,29,153,
01/21/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Ohio,0,2508,99,146,0,22,168,
01/21/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Ohio,,2552,103,140,,39,179,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Ohio,,2519,101,156,,25,187,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Ohio,44,2509,103,191,18,21,238,
01/21/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Ohio,117,2571,101,195,52,,269,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Ohio,177,2630,109,253,82,,355,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Ohio,272,2654,112,278,135,,419,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Ohio,288,2832,123,246,121,,418,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Ohio,323,2734,117,237,128,,434,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Ohio,289,2616,113,193,98,,387,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Ohio,260,2685,120,230,117,,374,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Ohio,268,2661,119,198,110,,357,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Ohio,182,2525,113,170,69,0,283,
01/21/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Ohio,188,2594,114,195,81,0,302,
01/21/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Ohio,132,2421,108,151,55,,229,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Ohio,109,2401,107,120,37,0,192,
01/21/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Ohio,106,2423,108,127,40,,194,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Ohio,105,2525,113,127,42,,191,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Ohio,128,2512,110,161,57,,233,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Ohio,124,2535,115,165,55,,235,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Ohio,182,2502,114,182,75,0,289,
01/21/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Ohio,185,2618,118,180,81,0,284,
01/21/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Ohio,160,2579,116,200,74,0,286,
01/21/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Ohio,185,2580,116,162,80,0,267,
01/21/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Ohio,180,2585,117,188,81,,288,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Ohio,181,2645,118,179,77,,284,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Ohio,166,2418,107,159,77,0,248,
01/21/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Ohio,152,2549,111,171,68,,256,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Ohio,128,2470,107,140,54,0,214,
01/21/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Ohio,141,2623,118,158,57,0,242,
01/21/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Ohio,136,2596,114,173,67,0,242,
01/21/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Ohio,164,2648,116,164,75,0,253,
01/21/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Ohio,197,2633,114,184,84,0,297,
01/21/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Ohio,247,2672,117,199,100,0,346,
01/21/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Ohio,305,2728,115,229,124,0,410,
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Ohio,420,2987,123,299,197,,523,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Ohio,529,3027,126,338,225,0,642,
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Ohio,695,3154,131,406,292,0,809,
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Ohio,920,3421,141,529,400,0,1049,
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Ohio,1048,3537,143,613,498,0,1163,
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Ohio,894,3367,135,531,425,0,1000,
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Ohio,662,2681,106,418,326,0,754,
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Ohio,304,1935,76,207,147,0,364,
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Ohio,206,1441,56,158,108,0,256,
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Ohio,155,1085,40,86,65,0,176,
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Ohio,26,353,13,21,12,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Oklahoma,0,900,106,79,0,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Oklahoma,0,823,95,65,0,,74,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Oklahoma,0,851,99,72,0,,77,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Oklahoma,0,803,95,71,0,,72,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Oklahoma,0,832,96,78,0,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Oklahoma,0,815,95,60,0,,67,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Oklahoma,0,804,91,79,0,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Oklahoma,0,816,98,74,0,,79,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Oklahoma,0,829,102,74,0,15,89,
01/21/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Oklahoma,,797,95,68,0,18,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Oklahoma,0,791,97,74,0,18,92,
01/21/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Oklahoma,,826,103,82,,,93,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Oklahoma,18,854,115,81,,11,105,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Oklahoma,42,783,104,97,20,,123,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Oklahoma,52,856,115,109,26,,136,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Oklahoma,48,798,108,84,17,,117,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Oklahoma,47,779,105,69,11,,107,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Oklahoma,47,759,100,69,22,,95,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Oklahoma,29,776,108,69,14,0,84,
