Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/16/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,New Hampshire,,230,100,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,New Hampshire,,250,112,12,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,New Hampshire,,231,95,10,0,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,New Hampshire,,234,102,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,New Hampshire,,228,97,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,New Hampshire,,226,98,14,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,New Hampshire,,273,120,20,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,New Hampshire,,222,91,10,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,New Hampshire,16,255,105,,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,New Hampshire,,253,105,12,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,New Hampshire,11,233,99,11,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,New Hampshire,,257,103,14,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,New Hampshire,,263,113,,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,New Hampshire,10,286,127,16,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,New Hampshire,13,259,107,17,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,New Hampshire,27,286,117,19,,0,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,New Hampshire,46,313,132,20,,0,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,New Hampshire,52,311,122,20,10,0,62,
02/16/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,New Hampshire,56,288,115,22,17,,62,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,New Hampshire,85,356,140,23,20,0,88,
02/16/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,New Hampshire,77,302,119,21,16,0,82,
02/16/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,New Hampshire,70,317,129,35,24,,81,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,New Hampshire,71,293,111,26,16,0,81,
02/16/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,New Hampshire,52,230,93,21,13,0,60,
02/16/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,New Hampshire,44,207,81,23,18,0,49,
02/16/2021,01/31/2021,02/06/2021,By Week,2021,,5,02/06/2021,New Hampshire,29,217,80,21,14,0,36,
02/16/2021,02/07/2021,02/13/2021,By Week,2021,,6,02/13/2021,New Hampshire,14,113,44,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,New Jersey,0,1629,103,73,0,,77,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,New Jersey,,1588,96,97,0,,105,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,New Jersey,0,1489,95,86,0,16,102,
02/16/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,New Jersey,,1580,100,89,0,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,New Jersey,0,1517,95,86,0,10,96,
02/16/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,New Jersey,0,1494,92,82,0,11,93,
02/16/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,New Jersey,0,1488,94,77,0,,84,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,New Jersey,0,1493,97,81,0,,89,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,New Jersey,0,1571,104,91,0,13,104,
02/16/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,New Jersey,0,1508,99,87,0,11,98,
02/16/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,New Jersey,,1477,101,87,0,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,New Jersey,37,1598,107,121,22,,145,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,New Jersey,292,2124,145,334,153,11,484,
02/16/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,New Jersey,1236,3481,238,880,632,11,1492,
02/16/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,New Jersey,2359,4769,335,1421,1183,10,2600,
02/16/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,New Jersey,2488,4729,333,1350,1154,,2687,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,New Jersey,2042,3976,292,1197,1006,,2235,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,New Jersey,1553,3181,228,899,766,,1688,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,New Jersey,1124,2601,192,624,531,0,1217,
02/16/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,New Jersey,827,2285,170,474,392,0,909,
02/16/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,New Jersey,555,1937,142,331,260,0,626,
02/16/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,New Jersey,396,1745,130,299,201,0,494,
02/16/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,New Jersey,314,1583,116,223,153,0,384,
02/16/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,New Jersey,220,1485,111,168,102,0,286,
02/16/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,New Jersey,162,1410,106,131,76,,218,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,New Jersey,141,1444,108,101,47,0,195,
02/16/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,New Jersey,102,1405,102,93,41,0,154,
02/16/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,New Jersey,85,1386,103,84,33,0,136,
02/16/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,New Jersey,61,1324,98,83,22,0,122,
02/16/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,New Jersey,64,1368,103,84,22,0,126,
02/16/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,New Jersey,62,1389,105,79,26,0,115,
02/16/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,New Jersey,36,1342,100,77,14,0,99,
02/16/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,New Jersey,45,1308,101,82,19,0,108,
02/16/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,New Jersey,35,1339,99,62,15,0,82,
02/16/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,New Jersey,33,1335,98,77,11,0,99,
02/16/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,New Jersey,32,1396,104,88,18,0,102,
02/16/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,New Jersey,35,1387,105,71,20,0,86,
02/16/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,New Jersey,35,1375,102,74,11,,99,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,New Jersey,31,1390,106,80,17,0,94,
02/16/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,New Jersey,34,1330,98,70,13,0,91,
02/16/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,New Jersey,53,1395,102,86,17,0,122,
02/16/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,New Jersey,56,1336,99,72,26,0,102,
02/16/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,New Jersey,70,1466,104,99,30,0,139,
02/16/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,New Jersey,81,1432,103,93,37,0,137,
02/16/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,New Jersey,91,1562,112,111,48,0,154,
02/16/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,New Jersey,178,1624,112,171,99,0,250,
02/16/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,New Jersey,225,1671,112,178,118,0,285,
02/16/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,New Jersey,310,1691,118,220,161,0,369,
02/16/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,New Jersey,451,1902,125,309,244,0,516,
02/16/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,New Jersey,492,2018,132,326,252,,567,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,New Jersey,524,2085,141,336,261,,599,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,New Jersey,552,2050,133,374,283,0,643,
02/16/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,New Jersey,638,2193,143,428,352,0,714,
02/16/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,New Jersey,498,1959,124,348,280,0,566,
02/16/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,New Jersey,370,1676,101,257,188,0,439,
02/16/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,New Jersey,280,1386,88,185,145,0,320,
02/16/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,New Jersey,380,1496,94,246,189,0,437,
02/16/2021,01/31/2021,02/06/2021,By Week,2021,,5,02/06/2021,New Jersey,325,1369,86,203,158,0,370,
02/16/2021,02/07/2021,02/13/2021,By Week,2021,,6,02/13/2021,New Jersey,81,391,24,43,36,0,88,
02/16/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,New Mexico,0,406,103,27,0,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,New Mexico,0,409,101,24,0,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,New Mexico,0,389,97,24,0,,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,New Mexico,0,399,107,27,0,10,37,
02/16/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,New Mexico,0,370,99,27,0,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,New Mexico,0,376,94,19,0,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,New Mexico,0,382,102,33,0,,38,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,New Mexico,0,387,100,24,0,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,New Mexico,0,395,102,25,0,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,New Mexico,0,399,106,28,0,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,New Mexico,0,340,88,22,0,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,New Mexico,0,388,104,29,0,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,New Mexico,,363,103,24,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,New Mexico,,395,110,35,,0,39,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,New Mexico,22,405,107,40,11,0,51,
02/16/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,New Mexico,35,418,120,47,20,0,62,
02/16/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,New Mexico,47,405,113,38,17,0,68,
02/16/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,New Mexico,75,418,118,47,36,0,86,
02/16/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,New Mexico,70,438,121,43,23,0,90,
02/16/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,New Mexico,67,467,137,37,16,0,88,
02/16/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,New Mexico,42,393,122,37,18,0,61,
02/16/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,New Mexico,53,429,128,40,27,0,66,
02/16/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,New Mexico,36,445,128,32,17,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,New Mexico,36,438,127,43,21,0,58,
02/16/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,New Mexico,28,411,125,31,13,0,46,
02/16/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,New Mexico,21,398,118,29,,0,43,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,New Mexico,27,441,132,28,10,0,45,
02/16/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,New Mexico,29,400,117,30,14,0,45,
02/16/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,New Mexico,32,399,121,23,14,0,41,
02/16/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,New Mexico,48,430,135,40,27,0,61,
02/16/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,New Mexico,42,401,132,37,20,0,59,
02/16/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,New Mexico,28,427,128,23,11,0,40,
02/16/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,New Mexico,22,390,115,27,12,0,37,
02/16/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,New Mexico,21,399,128,25,11,0,35,
02/16/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,New Mexico,18,391,115,15,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,New Mexico,11,367,104,24,,0,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,New Mexico,,385,117,22,,0,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,New Mexico,10,391,113,19,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,New Mexico,12,392,117,27,,0,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,New Mexico,15,374,110,24,,0,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,New Mexico,13,380,108,28,,0,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,New Mexico,20,383,111,32,15,0,37,
02/16/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,New Mexico,45,416,120,48,25,0,68,
02/16/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,New Mexico,73,442,128,71,48,,97,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,New Mexico,128,503,145,101,73,0,156,
02/16/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,New Mexico,177,550,158,108,89,,196,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,New Mexico,183,565,167,115,99,0,199,
02/16/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,New Mexico,203,570,150,130,105,0,228,
02/16/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,New Mexico,240,618,170,126,112,0,254,
02/16/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,New Mexico,257,633,179,144,130,0,271,
02/16/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,New Mexico,222,596,166,119,93,0,248,
02/16/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,New Mexico,172,560,149,115,96,0,191,
02/16/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,New Mexico,148,506,135,93,78,0,163,
02/16/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,New Mexico,152,442,112,75,66,0,161,
02/16/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,New Mexico,121,349,86,55,51,,125,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,New Mexico,102,334,84,54,44,0,112,
02/16/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,New Mexico,63,239,64,43,34,0,72,
02/16/2021,01/31/2021,02/06/2021,By Week,2021,,5,02/06/2021,New Mexico,44,190,51,31,26,0,49,
02/16/2021,02/07/2021,02/13/2021,By Week,2021,,6,02/13/2021,New Mexico,13,58,14,,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,New York,0,2164,100,211,0,16,227,
02/16/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,New York,0,2092,95,169,0,13,182,
02/16/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,New York,0,2168,102,188,0,18,206,
02/16/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,New York,0,2023,93,176,0,,185,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,New York,0,2029,98,146,0,16,162,
02/16/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,New York,,2058,97,152,,22,174,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,New York,0,1989,96,161,0,14,175,
02/16/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,New York,,2032,97,157,0,27,185,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,New York,0,2161,107,164,0,18,182,
02/16/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,New York,0,2071,100,165,0,23,188,
02/16/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,New York,,1981,99,171,,19,191,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,New York,42,2127,105,215,20,16,253,
02/16/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,New York,295,2543,129,429,180,15,557,
02/16/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,New York,1126,3774,195,957,632,15,1461,
02/16/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,New York,2006,4664,236,1334,1048,12,2300,
02/16/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,New York,2010,4465,231,1259,1013,,2259,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,New York,1595,3740,197,971,761,,1806,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,New York,1137,3129,164,677,511,,1304,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,New York,879,2779,154,525,400,,1005,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,New York,669,2506,137,434,298,0,805,
02/16/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,New York,456,2244,121,331,196,,591,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,New York,330,2113,120,246,128,0,448,
02/16/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,New York,264,1974,108,229,120,0,373,
02/16/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,New York,181,1899,103,185,77,0,289,
02/16/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,New York,128,1899,104,159,46,0,241,
02/16/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,New York,76,1929,105,153,30,0,199,
02/16/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,New York,61,1893,103,142,20,0,183,
02/16/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,New York,64,1892,106,140,18,0,186,
02/16/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,New York,58,1846,101,147,22,0,183,
02/16/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,New York,44,1811,102,129,15,0,158,
02/16/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,New York,39,1881,105,115,,0,146,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,New York,32,1872,105,132,15,0,149,
02/16/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,New York,39,1824,101,118,14,0,143,
02/16/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,New York,33,1871,106,114,10,0,137,
02/16/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,New York,23,1805,101,96,,0,116,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,New York,29,1787,100,106,12,0,123,
02/16/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,New York,25,1777,101,137,12,0,150,
02/16/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,New York,24,1869,104,134,,0,153,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,New York,21,2076,113,154,,0,169,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,New York,50,1960,106,139,17,,173,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/16/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,New York,49,2077,111,162,18,,194,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
