Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,South Carolina,57,1138,119,81,19,,121,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,South Carolina,47,1049,115,74,14,,108,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,South Carolina,61,1023,112,77,23,0,115,
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,South Carolina,63,1032,112,90,21,,132,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,South Carolina,72,1060,117,97,35,0,134,
02/03/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,South Carolina,67,1109,117,73,30,0,110,
02/03/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,South Carolina,59,1045,114,58,22,,96,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,South Carolina,65,1048,114,73,24,0,114,
02/03/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,South Carolina,64,1037,114,80,25,0,119,
02/03/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,South Carolina,49,1078,121,74,18,0,105,
02/03/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,South Carolina,57,1052,114,71,22,0,106,
02/03/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,South Carolina,84,1099,123,83,30,,138,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,South Carolina,129,1196,135,103,54,0,178,
02/03/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,South Carolina,145,1217,141,110,56,0,199,
02/03/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,South Carolina,228,1332,148,148,85,0,291,
02/03/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,South Carolina,321,1352,150,193,141,0,373,
02/03/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,South Carolina,288,1329,148,187,131,,344,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,South Carolina,269,1367,147,192,123,0,338,
02/03/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,South Carolina,241,1318,148,151,102,0,290,
02/03/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,South Carolina,206,1181,137,131,89,0,248,
02/03/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,South Carolina,201,1237,137,155,97,0,259,
02/03/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,South Carolina,181,1242,139,130,77,,234,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,South Carolina,144,1187,132,115,68,,191,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,South Carolina,134,1141,126,106,59,0,181,
02/03/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,South Carolina,121,1152,125,114,56,0,179,
02/03/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,South Carolina,104,1140,124,104,51,0,157,
02/03/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,South Carolina,91,1132,127,75,37,0,129,
02/03/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,South Carolina,118,1060,117,112,61,0,169,
02/03/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,South Carolina,126,1146,122,109,60,0,175,
02/03/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,South Carolina,122,1216,127,118,62,,178,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,South Carolina,113,1175,126,108,58,0,163,
02/03/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,South Carolina,107,1059,110,88,41,,156,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,South Carolina,78,705,74,85,42,0,121,
02/03/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,South Carolina,89,832,85,83,45,,128,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,South Carolina,177,1272,130,155,101,0,231,
02/03/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,South Carolina,175,1260,123,133,84,,226,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,South Carolina,226,1314,126,165,109,,282,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,South Carolina,256,1248,125,199,148,,308,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,South Carolina,219,1015,102,144,106,,257,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,South Carolina,106,415,41,68,54,0,120,
02/03/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,South Carolina,,,1,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,South Carolina,0,0,0,0,0,0,0,
02/03/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,South Carolina,0,0,0,0,0,0,0,
02/03/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,South Dakota,0,170,101,18,0,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,South Dakota,0,170,103,14,0,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,South Dakota,0,168,104,17,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,South Dakota,0,151,85,12,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,South Dakota,0,162,94,10,0,0,10,
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,South Dakota,0,150,89,15,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,South Dakota,0,178,107,11,0,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,South Dakota,0,177,106,11,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,South Dakota,0,163,95,,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,South Dakota,0,194,112,20,0,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,South Dakota,,166,99,11,0,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,South Dakota,0,162,103,12,0,0,12,
02/03/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,South Dakota,,149,95,15,0,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,South Dakota,,170,106,18,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,South Dakota,,150,93,12,0,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,South Dakota,,152,95,,0,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,South Dakota,,175,121,12,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,South Dakota,16,159,97,15,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,South Dakota,15,181,117,18,,0,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,South Dakota,,147,106,10,,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,South Dakota,,162,106,15,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,South Dakota,10,157,106,14,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,South Dakota,,147,91,11,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,South Dakota,11,159,106,14,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,South Dakota,12,175,121,11,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,South Dakota,10,163,109,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,South Dakota,,160,103,11,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,South Dakota,14,172,120,17,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,South Dakota,,158,111,13,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,South Dakota,15,173,117,18,,0,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,South Dakota,,151,99,11,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,South Dakota,,187,121,10,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,South Dakota,11,162,109,17,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,South Dakota,10,168,117,18,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,South Dakota,13,189,125,11,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,South Dakota,18,209,143,20,10,0,28,
02/03/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,South Dakota,20,182,117,12,10,0,22,
02/03/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,South Dakota,26,181,116,19,12,0,33,
02/03/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,South Dakota,35,191,129,26,18,0,43,
02/03/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,South Dakota,41,206,129,25,17,0,49,
02/03/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,South Dakota,44,214,127,34,22,0,56,
02/03/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,South Dakota,54,200,117,34,24,0,64,
02/03/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,South Dakota,60,243,153,30,18,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,South Dakota,87,243,144,38,32,0,93,
02/03/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,South Dakota,149,353,222,61,55,0,155,
02/03/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,South Dakota,168,343,225,73,58,,183,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,South Dakota,171,330,188,80,73,,178,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,South Dakota,158,331,210,79,70,0,167,
02/03/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,South Dakota,142,292,186,69,58,0,153,
02/03/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,South Dakota,133,273,188,71,62,0,142,
02/03/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,South Dakota,92,226,138,48,40,0,100,
02/03/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,South Dakota,57,188,123,31,19,0,69,
02/03/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,South Dakota,44,167,110,33,21,0,56,
02/03/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,South Dakota,37,140,83,27,19,0,45,
02/03/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,South Dakota,23,108,65,17,14,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,South Dakota,16,100,62,17,10,0,23,
02/03/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,South Dakota,,20,11,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Tennessee,0,1614,99,132,0,25,157,
02/03/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Tennessee,0,1685,104,152,0,29,181,
02/03/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Tennessee,,1597,101,153,,19,172,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Tennessee,0,1532,101,117,0,22,139,
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Tennessee,0,1589,104,127,0,13,140,
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Tennessee,0,1612,101,126,0,15,141,
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Tennessee,0,1454,94,116,0,15,131,
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Tennessee,0,1514,101,97,0,10,107,
02/03/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Tennessee,0,1503,102,114,0,16,130,
02/03/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Tennessee,0,1611,111,121,0,13,134,
02/03/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Tennessee,0,1599,108,109,0,12,121,
02/03/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Tennessee,,1526,105,116,,,125,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Tennessee,11,1527,104,125,,,138,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Tennessee,55,1593,109,139,21,,182,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Tennessee,53,1513,104,144,31,,169,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Tennessee,43,1541,110,119,18,0,144,
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Tennessee,31,1482,102,110,,0,133,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Tennessee,35,1493,107,108,15,,129,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Tennessee,49,1490,108,101,13,0,137,
02/03/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Tennessee,57,1543,112,108,22,,145,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Tennessee,33,1558,113,107,11,0,129,
02/03/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Tennessee,46,1466,106,108,16,0,138,
02/03/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Tennessee,37,1484,106,102,13,0,126,
02/03/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Tennessee,36,1497,111,100,13,,124,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Tennessee,59,1568,114,100,19,,141,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Tennessee,63,1561,118,113,23,,154,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Tennessee,75,1532,110,97,23,0,149,
02/03/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Tennessee,106,1628,120,152,58,0,200,
02/03/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Tennessee,118,1648,122,143,62,,200,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Tennessee,157,1709,125,177,74,,261,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Tennessee,172,1711,123,181,97,0,256,
02/03/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Tennessee,177,1705,127,174,89,,263,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Tennessee,175,1672,129,184,96,0,263,
02/03/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Tennessee,139,1684,125,167,67,0,239,
02/03/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Tennessee,181,1708,127,193,93,0,281,
02/03/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Tennessee,150,1615,118,151,69,0,232,
02/03/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Tennessee,184,1722,124,190,100,0,274,
02/03/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Tennessee,155,1620,120,185,92,,249,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Tennessee,169,1742,128,205,100,0,274,
02/03/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Tennessee,134,1727,126,161,74,0,221,
02/03/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Tennessee,183,1769,131,181,104,,261,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Tennessee,226,1769,129,201,117,,312,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Tennessee,236,1778,123,236,117,,355,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Tennessee,256,1828,133,236,147,0,345,
02/03/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Tennessee,281,1801,127,232,146,,369,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Tennessee,304,1924,132,253,161,0,396,
02/03/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Tennessee,406,1978,133,306,224,,489,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Tennessee,447,1897,129,325,242,,531,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Tennessee,506,2141,140,349,252,,604,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Tennessee,511,2129,137,376,276,0,611,
02/03/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Tennessee,574,2072,138,372,282,,664,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Tennessee,633,2188,140,425,339,,719,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Tennessee,572,2046,131,382,287,,668,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Tennessee,521,1772,109,331,265,,588,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Tennessee,471,1617,100,301,246,,527,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Tennessee,386,1322,83,252,195,0,443,
02/03/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Tennessee,184,680,45,120,91,0,213,
02/03/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Texas,0,4327,97,318,0,44,362,
02/03/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Texas,0,4564,100,375,0,54,429,
02/03/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Texas,0,4251,96,294,0,43,337,
02/03/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Texas,0,4128,96,310,0,33,343,
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Texas,0,4174,97,276,0,30,306,
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Texas,0,4321,101,285,0,37,322,
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Texas,0,4343,103,301,0,45,346,
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Texas,0,4219,102,282,0,35,317,
02/03/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Texas,,4146,102,302,0,39,342,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Texas,,4171,100,277,0,40,318,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Texas,0,4167,103,310,0,34,344,
02/03/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Texas,,4254,106,334,,23,362,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Texas,44,4258,109,347,14,17,392,
02/03/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Texas,130,4185,110,371,50,,457,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Texas,205,4265,110,409,79,,539,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Texas,237,4291,113,416,114,,542,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Texas,243,4462,117,343,96,,497,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Texas,237,4264,112,369,104,,509,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
