OBJECTID,Name,Population,desc_,attribute,attr_date,metric,value,rep_date,Shape__Area,Shape__Length
11028,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/9/20,Cases,138,4/25/20,28.039425,22.01992042
11029,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/10/20,Cases,165,4/25/20,28.039425,22.01992042
11030,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/11/20,Cases,201,4/25/20,28.039425,22.01992042
11031,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/12/20,Cases,234,4/25/20,28.039425,22.01992042
11032,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/13/20,Cases,290,4/25/20,28.039425,22.01992042
11033,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/14/20,Cases,329,4/25/20,28.039425,22.01992042
11034,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/15/20,Cases,375,4/25/20,28.039425,22.01992042
11035,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/16/20,Cases,443,4/25/20,28.039425,22.01992042
11036,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/17/20,Cases,509,4/25/20,28.039425,22.01992042
11037,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/18/20,Cases,584,4/25/20,28.039425,22.01992042
11038,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/19/20,Cases,653,4/25/20,28.039425,22.01992042
11039,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/20/20,Cases,728,4/25/20,28.039425,22.01992042
11040,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/21/20,Cases,780,4/25/20,28.039425,22.01992042
11041,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/22/20,Cases,844,4/25/20,28.039425,22.01992042
11042,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/23/20,Cases,933,4/25/20,28.039425,22.01992042
11043,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/24/20,Cases,1019,4/25/20,28.039425,22.01992042
11044,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/25/20,Cases,1107,4/25/20,28.039425,22.01992042
11045,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/26/20,Cases,1152,4/25/20,28.039425,22.01992042
11046,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/27/20,Cases,1227,4/25/20,28.039425,22.01992042
11047,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/28/20,Cases,1289,4/25/20,28.039425,22.01992042
11048,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/29/20,Cases,1355,4/25/20,28.039425,22.01992042
11049,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/30/20,Cases,1422,4/25/20,28.039425,22.01992042
11050,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,3/31/20,Cases,1465,4/25/20,28.039425,22.01992042
11051,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/1/20,Cases,1546,4/25/20,28.039425,22.01992042
11052,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/2/20,Cases,1611,4/25/20,28.039425,22.01992042
11053,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/3/20,Cases,1672,4/25/20,28.039425,22.01992042
11054,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/4/20,Cases,1722,4/25/20,28.039425,22.01992042
11055,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/5/20,Cases,1775,4/25/20,28.039425,22.01992042
11056,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/6/20,Cases,1836,4/25/20,28.039425,22.01992042
11057,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/7/20,Cases,1904,4/25/20,28.039425,22.01992042
11058,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/8/20,Cases,1962,4/25/20,28.039425,22.01992042
11059,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/9/20,Cases,2013,4/25/20,28.039425,22.01992042
11060,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/10/20,Cases,2060,4/25/20,28.039425,22.01992042
11061,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/11/20,Cases,2100,4/25/20,28.039425,22.01992042
11062,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/12/20,Cases,2148,4/25/20,28.039425,22.01992042
11063,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/13/20,Cases,2205,4/25/20,28.039425,22.01992042
11064,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/14/20,Cases,2250,4/25/20,28.039425,22.01992042
11065,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/15/20,Cases,2294,4/25/20,28.039425,22.01992042
11066,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/16/20,Cases,2322,4/25/20,28.039425,22.01992042
11067,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/17/20,Cases,2357,4/25/20,28.039425,22.01992042
11068,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/18/20,Cases,2375,4/25/20,28.039425,22.01992042
11069,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/19/20,Cases,2389,4/25/20,28.039425,22.01992042
11070,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/20/20,Cases,2400,4/25/20,28.039425,22.01992042
11071,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/21/20,Cases,2405,4/25/20,28.039425,22.01992042
11072,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,,4/22/20,Cases,2410,4/25/20,28.039425,22.01992042
11073,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/9/20,Cases,3,4/25/20,28.039425,22.01992042
11074,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/10/20,Cases,5,4/25/20,28.039425,22.01992042
11075,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/11/20,Cases,7,4/25/20,28.039425,22.01992042
11076,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/12/20,Cases,9,4/25/20,28.039425,22.01992042
11077,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/13/20,Cases,13,4/25/20,28.039425,22.01992042
11078,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/14/20,Cases,18,4/25/20,28.039425,22.01992042
11079,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/15/20,Cases,20,4/25/20,28.039425,22.01992042
11080,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/16/20,Cases,26,4/25/20,28.039425,22.01992042
11081,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/17/20,Cases,32,4/25/20,28.039425,22.01992042
11082,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/18/20,Cases,40,4/25/20,28.039425,22.01992042
11083,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/19/20,Cases,53,4/25/20,28.039425,22.01992042
11084,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/20/20,Cases,71,4/25/20,28.039425,22.01992042
11085,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/21/20,Cases,101,4/25/20,28.039425,22.01992042
11086,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/22/20,Cases,133,4/25/20,28.039425,22.01992042
11087,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/23/20,Cases,179,4/25/20,28.039425,22.01992042
11088,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/24/20,Cases,222,4/25/20,28.039425,22.01992042
11089,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/25/20,Cases,286,4/25/20,28.039425,22.01992042
11090,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/26/20,Cases,358,4/25/20,28.039425,22.01992042
11091,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/27/20,Cases,432,4/25/20,28.039425,22.01992042
11092,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/28/20,Cases,505,4/25/20,28.039425,22.01992042
11093,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/29/20,Cases,607,4/25/20,28.039425,22.01992042
11094,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/30/20,Cases,718,4/25/20,28.039425,22.01992042
11095,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,3/31/20,Cases,819,4/25/20,28.039425,22.01992042
11096,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/1/20,Cases,928,4/25/20,28.039425,22.01992042
11097,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/2/20,Cases,1062,4/25/20,28.039425,22.01992042
11098,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/3/20,Cases,1157,4/25/20,28.039425,22.01992042
11099,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/4/20,Cases,1237,4/25/20,28.039425,22.01992042
11100,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/5/20,Cases,1288,4/25/20,28.039425,22.01992042
11101,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/6/20,Cases,1332,4/25/20,28.039425,22.01992042
11102,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/7/20,Cases,1388,4/25/20,28.039425,22.01992042
11103,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/8/20,Cases,1495,4/25/20,28.039425,22.01992042
11104,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/9/20,Cases,1562,4/25/20,28.039425,22.01992042
11105,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/10/20,Cases,1623,4/25/20,28.039425,22.01992042
11106,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/11/20,Cases,1673,4/25/20,28.039425,22.01992042
11107,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/12/20,Cases,1739,4/25/20,28.039425,22.01992042
11108,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/13/20,Cases,1793,4/25/20,28.039425,22.01992042
11109,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/14/20,Cases,1854,4/25/20,28.039425,22.01992042
11110,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/15/20,Cases,1945,4/25/20,28.039425,22.01992042
11111,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/16/20,Cases,2019,4/25/20,28.039425,22.01992042
11112,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/17/20,Cases,2096,4/25/20,28.039425,22.01992042
11113,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/18/20,Cases,2136,4/25/20,28.039425,22.01992042
11114,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/19/20,Cases,2210,4/25/20,28.039425,22.01992042
11115,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/20/20,Cases,2257,4/25/20,28.039425,22.01992042
11116,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/21/20,Cases,2302,4/25/20,28.039425,22.01992042
11117,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/22/20,Cases,2341,4/25/20,28.039425,22.01992042
11118,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/23/20,Cases,2393,4/25/20,28.039425,22.01992042
11119,Colorado,5694287,Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,,4/24/20,Cases,2410,4/25/20,28.039425,22.01992042
11120,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/9/20,Deaths,1,4/25/20,28.039425,22.01992042
11121,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/10/20,Deaths,0,4/25/20,28.039425,22.01992042
11122,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/11/20,Deaths,0,4/25/20,28.039425,22.01992042
11123,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/12/20,Deaths,0,4/25/20,28.039425,22.01992042
11124,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/13/20,Deaths,2,4/25/20,28.039425,22.01992042
11125,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/14/20,Deaths,0,4/25/20,28.039425,22.01992042
11126,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/15/20,Deaths,1,4/25/20,28.039425,22.01992042
11127,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/16/20,Deaths,3,4/25/20,28.039425,22.01992042
11128,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/17/20,Deaths,2,4/25/20,28.039425,22.01992042
11129,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/18/20,Deaths,3,4/25/20,28.039425,22.01992042
11130,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/19/20,Deaths,5,4/25/20,28.039425,22.01992042
11131,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/20/20,Deaths,2,4/25/20,28.039425,22.01992042
11132,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/21/20,Deaths,6,4/25/20,28.039425,22.01992042
11133,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/22/20,Deaths,3,4/25/20,28.039425,22.01992042
11134,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/23/20,Deaths,7,4/25/20,28.039425,22.01992042
11135,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/24/20,Deaths,7,4/25/20,28.039425,22.01992042
11136,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/25/20,Deaths,15,4/25/20,28.039425,22.01992042
11137,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/26/20,Deaths,3,4/25/20,28.039425,22.01992042
11138,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/27/20,Deaths,9,4/25/20,28.039425,22.01992042
11139,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/28/20,Deaths,12,4/25/20,28.039425,22.01992042
11140,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/29/20,Deaths,10,4/25/20,28.039425,22.01992042
11141,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/30/20,Deaths,20,4/25/20,28.039425,22.01992042
11142,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/31/20,Deaths,14,4/25/20,28.039425,22.01992042
11143,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/1/20,Deaths,27,4/25/20,28.039425,22.01992042
11144,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/2/20,Deaths,22,4/25/20,28.039425,22.01992042
11145,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/3/20,Deaths,18,4/25/20,28.039425,22.01992042
11146,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/4/20,Deaths,26,4/25/20,28.039425,22.01992042
11147,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/5/20,Deaths,27,4/25/20,28.039425,22.01992042
11148,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/6/20,Deaths,28,4/25/20,28.039425,22.01992042
11149,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/7/20,Deaths,25,4/25/20,28.039425,22.01992042
11150,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/8/20,Deaths,33,4/25/20,28.039425,22.01992042
11151,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/9/20,Deaths,35,4/25/20,28.039425,22.01992042
11152,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/10/20,Deaths,33,4/25/20,28.039425,22.01992042
11153,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/11/20,Deaths,26,4/25/20,28.039425,22.01992042
11154,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/12/20,Deaths,28,4/25/20,28.039425,22.01992042
11155,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/13/20,Deaths,29,4/25/20,28.039425,22.01992042
11156,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/14/20,Deaths,26,4/25/20,28.039425,22.01992042
11157,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/15/20,Deaths,19,4/25/20,28.039425,22.01992042
11158,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/16/20,Deaths,27,4/25/20,28.039425,22.01992042
11159,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/17/20,Deaths,16,4/25/20,28.039425,22.01992042
11160,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/18/20,Deaths,12,4/25/20,28.039425,22.01992042
11161,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/19/20,Deaths,14,4/25/20,28.039425,22.01992042
11162,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/20/20,Deaths,15,4/25/20,28.039425,22.01992042
11163,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/21/20,Deaths,9,4/25/20,28.039425,22.01992042
11164,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/22/20,Deaths,10,4/25/20,28.039425,22.01992042
11165,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/23/20,Deaths,4,4/25/20,28.039425,22.01992042
11166,Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/24/20,Deaths,2,4/25/20,28.039425,22.01992042
11167,Colorado,5694287,Case Status for Cases & Deaths,Confirmed,,Number of Cases,11980,4/26/20,28.039425,22.01992042
11168,Colorado,5694287,Case Status for Cases & Deaths,Confirmed,,Percent of Cases,0.89,4/26/20,28.039425,22.01992042
11169,Colorado,5694287,Case Status for Cases & Deaths,Confirmed,,Number of Deaths,572,4/26/20,28.039425,22.01992042
11170,Colorado,5694287,Case Status for Cases & Deaths,Confirmed,,Percent of Deaths,0.84,4/26/20,28.039425,22.01992042
11171,Colorado,5694287,Case Status for Cases & Deaths,Probable,,Number of Cases,1370,4/26/20,28.039425,22.01992042
11172,Colorado,5694287,Case Status for Cases & Deaths,Probable,,Percent of Cases,0.1,4/26/20,28.039425,22.01992042
11173,Colorado,5694287,Case Status for Cases & Deaths,Probable,,Number of Deaths,107,4/26/20,28.039425,22.01992042
11174,Colorado,5694287,Case Status for Cases & Deaths,Probable,,Percent of Deaths,0.16,4/26/20,28.039425,22.01992042
11175,Colorado,5694287,Case Status for Cases & Deaths,Unknown,,Number of Cases,91,4/26/20,28.039425,22.01992042
11176,Colorado,5694287,Case Status for Cases & Deaths,Unknown,,Percent of Cases,0.01,4/26/20,28.039425,22.01992042
11177,Colorado,5694287,Case Status for Cases & Deaths,Unknown,,Number of Deaths,1,4/26/20,28.039425,22.01992042
11178,Colorado,5694287,Case Status for Cases & Deaths,Unknown,,Percent of Deaths,0,4/26/20,28.039425,22.01992042
11179,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/4/20,Three-Day Moving Average Of Cases,0.33,4/26/20,28.039425,22.01992042
11180,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/5/20,Three-Day Moving Average Of Cases,0,4/26/20,28.039425,22.01992042
11181,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/6/20,Three-Day Moving Average Of Cases,0.33,4/26/20,28.039425,22.01992042
11182,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/7/20,Three-Day Moving Average Of Cases,0.33,4/26/20,28.039425,22.01992042
11183,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/8/20,Three-Day Moving Average Of Cases,0.33,4/26/20,28.039425,22.01992042
11184,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/9/20,Three-Day Moving Average Of Cases,0.33,4/26/20,28.039425,22.01992042
11185,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/10/20,Three-Day Moving Average Of Cases,1,4/26/20,28.039425,22.01992042
11186,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/11/20,Three-Day Moving Average Of Cases,1,4/26/20,28.039425,22.01992042
11187,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/12/20,Three-Day Moving Average Of Cases,0.67,4/26/20,28.039425,22.01992042
11188,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/13/20,Three-Day Moving Average Of Cases,0.33,4/26/20,28.039425,22.01992042
11189,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/14/20,Three-Day Moving Average Of Cases,1,4/26/20,28.039425,22.01992042
11190,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/15/20,Three-Day Moving Average Of Cases,3.67,4/26/20,28.039425,22.01992042
11191,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/16/20,Three-Day Moving Average Of Cases,3.33,4/26/20,28.039425,22.01992042
11192,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/17/20,Three-Day Moving Average Of Cases,3.67,4/26/20,28.039425,22.01992042
11193,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/18/20,Three-Day Moving Average Of Cases,1.33,4/26/20,28.039425,22.01992042
11194,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/19/20,Three-Day Moving Average Of Cases,1.67,4/26/20,28.039425,22.01992042
11195,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/20/20,Three-Day Moving Average Of Cases,2,4/26/20,28.039425,22.01992042
11196,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/21/20,Three-Day Moving Average Of Cases,2.67,4/26/20,28.039425,22.01992042
11197,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/22/20,Three-Day Moving Average Of Cases,3,4/26/20,28.039425,22.01992042
11198,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/23/20,Three-Day Moving Average Of Cases,2.67,4/26/20,28.039425,22.01992042
11199,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/24/20,Three-Day Moving Average Of Cases,2.67,4/26/20,28.039425,22.01992042
11200,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/25/20,Three-Day Moving Average Of Cases,2.67,4/26/20,28.039425,22.01992042
11201,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/26/20,Three-Day Moving Average Of Cases,2.67,4/26/20,28.039425,22.01992042
11202,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/27/20,Three-Day Moving Average Of Cases,5.67,4/26/20,28.039425,22.01992042
11203,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/28/20,Three-Day Moving Average Of Cases,8,4/26/20,28.039425,22.01992042
11204,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/29/20,Three-Day Moving Average Of Cases,9.67,4/26/20,28.039425,22.01992042
11205,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/1/20,Three-Day Moving Average Of Cases,16,4/26/20,28.039425,22.01992042
