Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,06/28/2020,7262
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,697,06/28/2020,7263
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,2.45,07/01/2020,7264
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.54,06/28/2020,7265
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,898,06/29/2020,7266
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,06/30/2020,7267
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,4659,06/28/2020,7268
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.86,06/29/2020,7269
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,6.56,07/01/2020,7270
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,45.08,07/01/2020,7271
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.46,06/28/2020,7272
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,6.96,07/01/2020,7273
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,417,06/29/2020,7274
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,972,06/29/2020,7275
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,40,06/29/2020,7276
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.12,07/01/2020,7277
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,5.41,06/28/2020,7278
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,108,06/28/2020,7279
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,37.8,06/28/2020,7280
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.18,07/01/2020,7281
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,2.52,06/30/2020,7282
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,06/30/2020,7283
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Cases,17.22,06/29/2020,7284
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.48,06/29/2020,7285
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,54.57,07/01/2020,7286
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.59,07/01/2020,7287
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,06/30/2020,7288
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,1.01,06/28/2020,7289
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,5.55,06/30/2020,7290
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,947,06/28/2020,7291
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.39,06/29/2020,7292
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Deaths,0.35,07/01/2020,7293
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.65,07/01/2020,7294
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,06/30/2020,7295
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.39,06/28/2020,7296
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,18.22,06/30/2020,7297
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3911,06/28/2020,7298
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.48,06/29/2020,7299
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.59,07/01/2020,7300
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,06/30/2020,7301
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,52,07/01/2020,7302
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,34.33,06/28/2020,7303
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.41,06/30/2020,7304
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,214,06/28/2020,7305
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,903,06/28/2020,7306
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,2303,06/28/2020,7307
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,390,06/28/2020,7308
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,645,06/28/2020,7309
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,1094,06/28/2020,7310
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,897,06/28/2020,7311
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,413,06/28/2020,7312
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,975,06/28/2020,7313
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,39,06/28/2020,7314
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,2.53,06/29/2020,7315
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,5.51,06/29/2020,7316
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,18.18,06/29/2020,7317
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.42,06/29/2020,7318
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.7,06/29/2020,7319
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,15.36,06/29/2020,7320
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,10.56,06/29/2020,7321
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,6.59,06/29/2020,7322
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.03,06/29/2020,7323
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.12,06/29/2020,7324
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.18,06/29/2020,7325
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.54,06/29/2020,7326
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.65,06/29/2020,7327
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.62,06/29/2020,7328
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,6.54,06/29/2020,7329
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.72,06/29/2020,7330
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.37,06/29/2020,7331
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,53.39,06/29/2020,7332
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Colorado Population,11.85,06/29/2020,7333
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Colorado Population,13.11,06/29/2020,7334
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,06/29/2020,7335
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,06/29/2020,7336
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,06/29/2020,7337
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,06/29/2020,7338
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,06/29/2020,7339
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,06/29/2020,7340
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,06/29/2020,7341
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,06/29/2020,7342
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.56,06/29/2020,7343
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.45,06/29/2020,7344
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,5.42,06/29/2020,7345
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,37.8,06/29/2020,7346
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,1.01,06/29/2020,7347
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.38,06/29/2020,7348
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,787,07/01/2020,7349
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.68,06/30/2020,7350
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,3,07/01/2020,7351
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,15.36,06/30/2020,7352
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,73,07/01/2020,7353
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,10.53,06/30/2020,7354
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,1771,07/01/2020,7355
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,6.58,06/30/2020,7356
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,10,07/01/2020,7357
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.02,06/30/2020,7358
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,319,07/01/2020,7359
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.12,06/30/2020,7360
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,5725,07/01/2020,7361
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.18,06/30/2020,7362
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,11,07/01/2020,7363
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.53,06/30/2020,7364
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,488,07/01/2020,7365
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.65,06/30/2020,7366
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,5254,07/01/2020,7367
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.6,06/30/2020,7368
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,44,07/01/2020,7369
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,6.57,06/30/2020,7370
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,714,07/01/2020,7371
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.78,06/30/2020,7372
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,21.22,06/29/2020,7373
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,4749,07/01/2020,7374
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,111,07/01/2020,7375
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,959,07/01/2020,7376
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3993,07/01/2020,7377
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,216,07/01/2020,7378
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,924,07/01/2020,7379
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,2322,07/01/2020,7380
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,396,07/01/2020,7381
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,650,07/01/2020,7382
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,1120,07/01/2020,7383
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,906,07/01/2020,7384
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,421,07/01/2020,7385
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,971,07/01/2020,7386
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,40,07/01/2020,7387
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,2.57,07/02/2020,7388
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,5.64,07/02/2020,7389
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,18.49,07/02/2020,7390
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.4,07/02/2020,7391
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.64,07/02/2020,7392
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,15.28,07/02/2020,7393
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,10.45,07/02/2020,7394
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,6.51,07/02/2020,7395
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,6.9,07/02/2020,7396
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.12,07/02/2020,7397
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.18,07/02/2020,7398
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.59,07/02/2020,7399
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.65,07/02/2020,7400
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.59,07/02/2020,7401
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,6.53,07/02/2020,7402
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.76,07/02/2020,7403
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.4,07/02/2020,7404
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Colorado Population,0.12,06/30/2020,7405
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.84,06/28/2020,7406
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,6.54,07/01/2020,7407
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,06/30/2020,7408
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Colorado Population,0.19,06/30/2020,7409
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,49.85,06/30/2020,7410
Colorado,5694287,COVID-19 in Colorado by Sex,Female to Male,,Percent of Cases,0.02,06/30/2020,7411
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.72,06/30/2020,7412
Colorado,5694287,COVID-19 in Colorado by Sex,Male to Female,,Percent of Cases,0.02,06/30/2020,7413
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,2.39,06/30/2020,7414
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,45.09,06/30/2020,7415
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,54.56,06/30/2020,7416
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Deaths,0.36,06/30/2020,7417
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,52,06/30/2020,7418
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,773,06/30/2020,7419
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,3,06/30/2020,7420
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,72,06/30/2020,7421
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,1740,06/30/2020,7422
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,9,06/30/2020,7423
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,319,06/30/2020,7424
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,5634,06/30/2020,7425
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,11,06/30/2020,7426
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,486,06/30/2020,7427
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,5199,06/30/2020,7428
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,44,06/30/2020,7429
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,708,06/30/2020,7430
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,4706,06/30/2020,7431
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,111,06/30/2020,7432
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,958,06/30/2020,7433
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3955,06/30/2020,7434
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,216,06/30/2020,7435
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,914,06/30/2020,7436
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,2316,06/30/2020,7437
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.31,06/30/2020,7438
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,394,06/30/2020,7439
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,649,06/30/2020,7440
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,1110,06/30/2020,7441
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,902,06/30/2020,7442
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,421,06/30/2020,7443
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,973,06/30/2020,7444
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,40,06/30/2020,7445
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,2.54,07/01/2020,7446
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,5.59,07/01/2020,7447
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,18.33,07/01/2020,7448
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.42,07/01/2020,7449
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.67,07/01/2020,7450
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,15.33,07/01/2020,7451
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,1.25,06/29/2020,7452
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.36,06/29/2020,7453
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,62.66,06/29/2020,7454
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.48,06/29/2020,7455
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Deaths,3.69,06/29/2020,7456
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,06/29/2020,7457
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,06/29/2020,7458
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,06/29/2020,7459
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,06/29/2020,7460
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,06/29/2020,7461
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Colorado Population,0.12,06/29/2020,7462
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,06/29/2020,7463
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Colorado Population,0.19,06/29/2020,7464
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,49.85,06/29/2020,7465
Colorado,5694287,COVID-19 in Colorado by Sex,Female to Male,,Percent of Cases,0.02,06/29/2020,7466
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.68,06/29/2020,7467
Colorado,5694287,COVID-19 in Colorado by Sex,Male to Female,,Percent of Cases,0.02,06/29/2020,7468
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,2.43,06/29/2020,7469
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,44.95,06/29/2020,7470
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,54.76,06/29/2020,7471
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Deaths,0.3,06/29/2020,7472
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,52,06/29/2020,7473
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,769,06/29/2020,7474
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,3,06/29/2020,7475
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,71,06/29/2020,7476
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,1718,06/29/2020,7477
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,9,06/29/2020,7478
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,319,06/29/2020,7479
