Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,724,5/22/2020,4000
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,5/24/2020,4001
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,33,5/24/2020,4002
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,506,5/24/2020,4003
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,3634,5/24/2020,4004
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,16.15,5/24/2020,4005
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.33,5/24/2020,4006
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,5/24/2020,4007
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,71,5/24/2020,4008
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,727,5/24/2020,4009
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3107,5/24/2020,4010
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,11.7,5/24/2020,4011
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.84,5/24/2020,4012
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,5/24/2020,4013
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,171,5/24/2020,4014
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,732,5/24/2020,4015
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1926,5/24/2020,4016
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.4,5/24/2020,4017
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.35,5/24/2020,4018
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,5/24/2020,4019
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,311,5/24/2020,4020
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,531,5/24/2020,4021
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,946,5/24/2020,4022
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.96,5/24/2020,4023
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.65,5/24/2020,4024
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,5/24/2020,4025
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,728,5/24/2020,4026
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,365,5/24/2020,4027
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,831,5/24/2020,4028
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.47,5/24/2020,4029
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.6,5/24/2020,4030
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,5/24/2020,4031
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.68,5/24/2020,4032
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.9,5/24/2020,4033
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,5/24/2020,4034
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,5.99,5/24/2020,4035
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.91,5/24/2020,4036
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,5/24/2020,4037
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,50.57,5/24/2020,4038
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,43.77,5/24/2020,4039
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,36.25,5/24/2020,4040
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,19.29,5/24/2020,4041
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,5/24/2020,4042
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,48.11,5/24/2020,4043
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,55.93,5/24/2020,4044
Colorado,5694287,COVID-19 in Colorado by Sex,Male to Female,,Percent of Cases,0.01,5/24/2020,4045
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,0.69,5/24/2020,4046
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,0.75,5/24/2020,4047
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,5/24/2020,4048
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.41,5/24/2020,4049
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.3,5/24/2020,4050
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,43.86,5/23/2020,4051
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,5/26/2020,4052
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,5/25/2020,4053
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,63.92,5/25/2020,4054
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,15.74,5/27/2020,4055
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Colorado Population,0.12,5/24/2020,4056
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,5/23/2020,4057
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,8,5/23/2020,4058
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,180,5/23/2020,4059
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,3557,5/23/2020,4060
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.17,5/23/2020,4061
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.53,5/23/2020,4062
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,5/23/2020,4063
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,7,5/23/2020,4064
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,336,5/23/2020,4065
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,3772,5/23/2020,4066
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,17.25,5/23/2020,4067
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.49,5/23/2020,4068
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,5/23/2020,4069
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,33,5/23/2020,4070
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,505,5/23/2020,4071
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,3595,5/23/2020,4072
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,16.17,5/23/2020,4073
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.35,5/23/2020,4074
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,5/23/2020,4075
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,71,5/23/2020,4076
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,723,5/23/2020,4077
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3081,5/23/2020,4078
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,11.72,5/23/2020,4079
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.89,5/23/2020,4080
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,5/23/2020,4081
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,171,5/23/2020,4082
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,732,5/23/2020,4083
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1906,5/23/2020,4084
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.42,5/23/2020,4085
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.29,5/23/2020,4086
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,5/23/2020,4087
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,309,5/23/2020,4088
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,528,5/23/2020,4089
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,940,5/23/2020,4090
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,8,5/23/2020,4091
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.71,5/23/2020,4092
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,5/23/2020,4093
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,726,5/23/2020,4094
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,362,5/23/2020,4095
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,829,5/23/2020,4096
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.47,5/23/2020,4097
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.6,5/23/2020,4098
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,5/23/2020,4099
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.71,5/23/2020,4100
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.92,5/23/2020,4101
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,5/23/2020,4102
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,6.03,5/23/2020,4103
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.93,5/23/2020,4104
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,5/23/2020,4105
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,50.74,5/23/2020,4106
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.65,5/27/2020,4107
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,36.32,5/23/2020,4108
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,735,5/26/2020,4109
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,171,5/25/2020,4110
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,5/25/2020,4111
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.89,5/24/2020,4112
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,5/27/2020,4113
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,9,5/27/2020,4114
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,185,5/27/2020,4115
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,3704,5/27/2020,4116
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.22,5/27/2020,4117
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.57,5/27/2020,4118
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,5/27/2020,4119
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,8,5/27/2020,4120
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,344,5/27/2020,4121
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,3913,5/27/2020,4122
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,17.24,5/27/2020,4123
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.59,5/27/2020,4124
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,5/27/2020,4125
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,36,5/27/2020,4126
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,519,5/27/2020,4127
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,3715,5/27/2020,4128
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,16.08,5/27/2020,4129
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.24,5/27/2020,4130
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,5/27/2020,4131
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,73,5/27/2020,4132
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,736,5/27/2020,4133
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3173,5/27/2020,4134
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,11.58,5/27/2020,4135
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.86,5/27/2020,4136
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,5/27/2020,4137
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,179,5/27/2020,4138
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,743,5/27/2020,4139
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1946,5/27/2020,4140
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.45,5/27/2020,4141
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.42,5/27/2020,4142
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,5/27/2020,4143
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,326,5/27/2020,4144
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,533,5/27/2020,4145
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,985,5/27/2020,4146
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,8.01,5/27/2020,4147
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.53,5/27/2020,4148
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,5/27/2020,4149
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,759,5/27/2020,4150
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,361,5/27/2020,4151
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,864,5/27/2020,4152
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.47,5/27/2020,4153
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.57,5/27/2020,4154
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,5/27/2020,4155
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.67,5/27/2020,4156
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.81,5/27/2020,4157
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,5/27/2020,4158
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,5.99,5/27/2020,4159
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.82,5/27/2020,4160
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,734,5/25/2020,4161
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1923,5/25/2020,4162
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,4.4,5/26/2020,4163
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.15,5/26/2020,4164
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Colorado Population,13.11,5/26/2020,4165
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,2.11,5/26/2020,4166
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Colorado Population,11.85,5/26/2020,4167
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,36,5/26/2020,4168
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,483,5/26/2020,4169
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,2,5/26/2020,4170
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,34,5/26/2020,4171
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,1045,5/26/2020,4172
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,15.72,5/26/2020,4173
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.59,5/26/2020,4174
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,5/26/2020,4175
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,8,5/26/2020,4176
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,182,5/26/2020,4177
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,3672,5/26/2020,4178
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.22,5/26/2020,4179
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.59,5/26/2020,4180
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,5/26/2020,4181
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,8,5/26/2020,4182
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,341,5/26/2020,4183
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,3880,5/26/2020,4184
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,17.25,5/26/2020,4185
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.51,5/26/2020,4186
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,5/26/2020,4187
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,34,5/26/2020,4188
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,514,5/26/2020,4189
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,3690,5/26/2020,4190
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,16.11,5/26/2020,4191
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.25,5/26/2020,4192
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,5/26/2020,4193
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,71,5/26/2020,4194
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.53,5/24/2020,4195
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,19.22,5/23/2020,4196
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,363,5/26/2020,4197
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.41,5/25/2020,4198
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,730,5/26/2020,4199
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,3156,5/26/2020,4200
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,11.62,5/26/2020,4201
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.87,5/26/2020,4202
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,5/26/2020,4203
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,174,5/26/2020,4204
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,740,5/26/2020,4205
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1941,5/26/2020,4206
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.43,5/26/2020,4207
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.67,5/26/2020,4208
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,5/26/2020,4209
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,320,5/26/2020,4210
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,531,5/26/2020,4211
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,975,5/26/2020,4212
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.92,5/26/2020,4213
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.36,5/26/2020,4214
