OBJECTID,Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,Shape__Area,Shape__Length
366,Colorado,5694287,Positivity Data from Clinical Laboratories,05/22/2020,Percent Positivity,6.9,06/03/2020,28.0394250010993,22.0199204177256
367,Colorado,5694287,Positivity Data from Clinical Laboratories,05/22/2020,Three-day Moving Average of Percent Positivity,7,06/03/2020,28.0394250010993,22.0199204177256
368,Colorado,5694287,Positivity Data from Clinical Laboratories,05/22/2020,Total Tests per 100k People,109.1,06/03/2020,28.0394250010993,22.0199204177256
369,Colorado,5694287,Positivity Data from Clinical Laboratories,05/23/2020,Count of people tested by CDPHE lab,1488,06/03/2020,28.0394250010993,22.0199204177256
370,Colorado,5694287,Positivity Data from Clinical Laboratories,05/23/2020,Count of people tested by non-CDPHE (commercial) lab,1876,06/03/2020,28.0394250010993,22.0199204177256
371,Colorado,5694287,Positivity Data from Clinical Laboratories,05/23/2020,Percent Positivity,6.4,06/03/2020,28.0394250010993,22.0199204177256
372,Colorado,5694287,Positivity Data from Clinical Laboratories,05/23/2020,Three-day Moving Average of Percent Positivity,6.9,06/03/2020,28.0394250010993,22.0199204177256
373,Colorado,5694287,Positivity Data from Clinical Laboratories,05/23/2020,Total Tests per 100k People,59.1,06/03/2020,28.0394250010993,22.0199204177256
374,Colorado,5694287,Positivity Data from Clinical Laboratories,05/24/2020,Count of people tested by CDPHE lab,1470,06/03/2020,28.0394250010993,22.0199204177256
375,Colorado,5694287,Positivity Data from Clinical Laboratories,05/24/2020,Count of people tested by non-CDPHE (commercial) lab,2516,06/03/2020,28.0394250010993,22.0199204177256
376,Colorado,5694287,Positivity Data from Clinical Laboratories,05/24/2020,Percent Positivity,6.4,06/03/2020,28.0394250010993,22.0199204177256
377,Colorado,5694287,Positivity Data from Clinical Laboratories,05/24/2020,Three-day Moving Average of Percent Positivity,6.5,06/03/2020,28.0394250010993,22.0199204177256
378,Colorado,5694287,Positivity Data from Clinical Laboratories,05/24/2020,Total Tests per 100k People,70,06/03/2020,28.0394250010993,22.0199204177256
379,Colorado,5694287,Positivity Data from Clinical Laboratories,05/25/2020,Count of people tested by CDPHE lab,764,06/03/2020,28.0394250010993,22.0199204177256
380,Colorado,5694287,Positivity Data from Clinical Laboratories,05/25/2020,Count of people tested by non-CDPHE (commercial) lab,3286,06/03/2020,28.0394250010993,22.0199204177256
381,Colorado,5694287,Positivity Data from Clinical Laboratories,05/25/2020,Percent Positivity,7.2,06/03/2020,28.0394250010993,22.0199204177256
382,Colorado,5694287,Positivity Data from Clinical Laboratories,05/25/2020,Three-day Moving Average of Percent Positivity,6.6,06/03/2020,28.0394250010993,22.0199204177256
383,Colorado,5694287,Positivity Data from Clinical Laboratories,05/25/2020,Total Tests per 100k People,71.1,06/03/2020,28.0394250010993,22.0199204177256
384,Colorado,5694287,Positivity Data from Clinical Laboratories,05/26/2020,Count of people tested by CDPHE lab,241,06/03/2020,28.0394250010993,22.0199204177256
385,Colorado,5694287,Positivity Data from Clinical Laboratories,05/26/2020,Count of people tested by non-CDPHE (commercial) lab,4156,06/03/2020,28.0394250010993,22.0199204177256
386,Colorado,5694287,Positivity Data from Clinical Laboratories,05/26/2020,Percent Positivity,3.8,06/03/2020,28.0394250010993,22.0199204177256
387,Colorado,5694287,Positivity Data from Clinical Laboratories,05/26/2020,Three-day Moving Average of Percent Positivity,5.8,06/03/2020,28.0394250010993,22.0199204177256
388,Colorado,5694287,Positivity Data from Clinical Laboratories,05/26/2020,Total Tests per 100k People,77.2,06/03/2020,28.0394250010993,22.0199204177256
389,Colorado,5694287,Positivity Data from Clinical Laboratories,05/27/2020,Count of people tested by CDPHE lab,783,06/03/2020,28.0394250010993,22.0199204177256
390,Colorado,5694287,Positivity Data from Clinical Laboratories,05/27/2020,Count of people tested by non-CDPHE (commercial) lab,6370,06/03/2020,28.0394250010993,22.0199204177256
391,Colorado,5694287,Positivity Data from Clinical Laboratories,05/27/2020,Percent Positivity,3.5,06/03/2020,28.0394250010993,22.0199204177256
392,Colorado,5694287,Positivity Data from Clinical Laboratories,05/27/2020,Three-day Moving Average of Percent Positivity,4.8,06/03/2020,28.0394250010993,22.0199204177256
393,Colorado,5694287,Positivity Data from Clinical Laboratories,05/27/2020,Total Tests per 100k People,125.6,06/03/2020,28.0394250010993,22.0199204177256
394,Colorado,5694287,Positivity Data from Clinical Laboratories,05/28/2020,Count of people tested by CDPHE lab,1397,06/03/2020,28.0394250010993,22.0199204177256
395,Colorado,5694287,Positivity Data from Clinical Laboratories,05/28/2020,Count of people tested by non-CDPHE (commercial) lab,6526,06/03/2020,28.0394250010993,22.0199204177256
396,Colorado,5694287,Positivity Data from Clinical Laboratories,05/28/2020,Percent Positivity,4.4,06/03/2020,28.0394250010993,22.0199204177256
397,Colorado,5694287,Positivity Data from Clinical Laboratories,05/28/2020,Three-day Moving Average of Percent Positivity,3.9,06/03/2020,28.0394250010993,22.0199204177256
398,Colorado,5694287,Positivity Data from Clinical Laboratories,05/28/2020,Total Tests per 100k People,139.1,06/03/2020,28.0394250010993,22.0199204177256
399,Colorado,5694287,Positivity Data from Clinical Laboratories,05/29/2020,Count of people tested by CDPHE lab,188,06/03/2020,28.0394250010993,22.0199204177256
400,Colorado,5694287,Positivity Data from Clinical Laboratories,05/29/2020,Count of people tested by non-CDPHE (commercial) lab,5482,06/03/2020,28.0394250010993,22.0199204177256
401,Colorado,5694287,Positivity Data from Clinical Laboratories,05/29/2020,Percent Positivity,8.6,06/03/2020,28.0394250010993,22.0199204177256
402,Colorado,5694287,Positivity Data from Clinical Laboratories,05/29/2020,Three-day Moving Average of Percent Positivity,5.5,06/03/2020,28.0394250010993,22.0199204177256
403,Colorado,5694287,Positivity Data from Clinical Laboratories,05/29/2020,Total Tests per 100k People,99.6,06/03/2020,28.0394250010993,22.0199204177256
404,Colorado,5694287,Positivity Data from Clinical Laboratories,05/30/2020,Count of people tested by CDPHE lab,3182,06/03/2020,28.0394250010993,22.0199204177256
405,Colorado,5694287,Positivity Data from Clinical Laboratories,05/30/2020,Count of people tested by non-CDPHE (commercial) lab,4335,06/03/2020,28.0394250010993,22.0199204177256
406,Colorado,5694287,Positivity Data from Clinical Laboratories,05/30/2020,Percent Positivity,3.9,06/03/2020,28.0394250010993,22.0199204177256
407,Colorado,5694287,Positivity Data from Clinical Laboratories,05/30/2020,Three-day Moving Average of Percent Positivity,5.6,06/03/2020,28.0394250010993,22.0199204177256
408,Colorado,5694287,Positivity Data from Clinical Laboratories,05/30/2020,Total Tests per 100k People,132,06/03/2020,28.0394250010993,22.0199204177256
409,Colorado,5694287,Positivity Data from Clinical Laboratories,05/31/2020,Count of people tested by CDPHE lab,1596,06/03/2020,28.0394250010993,22.0199204177256
410,Colorado,5694287,Positivity Data from Clinical Laboratories,05/31/2020,Count of people tested by non-CDPHE (commercial) lab,3473,06/03/2020,28.0394250010993,22.0199204177256
411,Colorado,5694287,Positivity Data from Clinical Laboratories,05/31/2020,Percent Positivity,2.6,06/03/2020,28.0394250010993,22.0199204177256
412,Colorado,5694287,Positivity Data from Clinical Laboratories,05/31/2020,Three-day Moving Average of Percent Positivity,5,06/03/2020,28.0394250010993,22.0199204177256
413,Colorado,5694287,Positivity Data from Clinical Laboratories,05/31/2020,Total Tests per 100k People,89,06/03/2020,28.0394250010993,22.0199204177256
414,Colorado,5694287,Positivity Data from Clinical Laboratories,06/01/2020,Count of people tested by CDPHE lab,954,06/03/2020,28.0394250010993,22.0199204177256
415,Colorado,5694287,Positivity Data from Clinical Laboratories,06/01/2020,Count of people tested by non-CDPHE (commercial) lab,2407,06/03/2020,28.0394250010993,22.0199204177256
416,Colorado,5694287,Positivity Data from Clinical Laboratories,06/01/2020,Percent Positivity,4.9,06/03/2020,28.0394250010993,22.0199204177256
417,Colorado,5694287,Positivity Data from Clinical Laboratories,06/01/2020,Three-day Moving Average of Percent Positivity,3.8,06/03/2020,28.0394250010993,22.0199204177256
418,Colorado,5694287,Positivity Data from Clinical Laboratories,06/01/2020,Total Tests per 100k People,59,06/03/2020,28.0394250010993,22.0199204177256
419,Colorado,5694287,Positivity Data from Clinical Laboratories,06/02/2020,Count of people tested by CDPHE lab,610,06/03/2020,28.0394250010993,22.0199204177256
420,Colorado,5694287,Positivity Data from Clinical Laboratories,06/02/2020,Count of people tested by non-CDPHE (commercial) lab,4194,06/03/2020,28.0394250010993,22.0199204177256
421,Colorado,5694287,Positivity Data from Clinical Laboratories,06/02/2020,Percent Positivity,4.6,06/03/2020,28.0394250010993,22.0199204177256
422,Colorado,5694287,Positivity Data from Clinical Laboratories,06/02/2020,Three-day Moving Average of Percent Positivity,4.1,06/03/2020,28.0394250010993,22.0199204177256
423,Colorado,5694287,Positivity Data from Clinical Laboratories,06/02/2020,Total Tests per 100k People,84.4,06/03/2020,28.0394250010993,22.0199204177256
424,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of negative tests,1,06/03/2020,28.0394250010993,22.0199204177256
425,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of positive tests,0,06/03/2020,28.0394250010993,22.0199204177256
426,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of negative tests,38,06/03/2020,28.0394250010993,22.0199204177256
427,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of positive tests,0,06/03/2020,28.0394250010993,22.0199204177256
428,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of negative tests,24,06/03/2020,28.0394250010993,22.0199204177256
429,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of positive tests,13,06/03/2020,28.0394250010993,22.0199204177256
430,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of negative tests,120,06/03/2020,28.0394250010993,22.0199204177256
431,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of positive tests,29,06/03/2020,28.0394250010993,22.0199204177256
432,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of negative tests,402,06/03/2020,28.0394250010993,22.0199204177256
433,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of positive tests,48,06/03/2020,28.0394250010993,22.0199204177256
434,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/25/2020,Number of negative tests,616,06/03/2020,28.0394250010993,22.0199204177256
435,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/25/2020,Number of positive tests,57,06/03/2020,28.0394250010993,22.0199204177256
436,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of negative tests,730,06/03/2020,28.0394250010993,22.0199204177256
437,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of positive tests,56,06/03/2020,28.0394250010993,22.0199204177256
438,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of negative tests,230,06/03/2020,28.0394250010993,22.0199204177256
439,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of positive tests,33,06/03/2020,28.0394250010993,22.0199204177256
440,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of negative tests,603,06/03/2020,28.0394250010993,22.0199204177256
441,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of positive tests,77,06/03/2020,28.0394250010993,22.0199204177256
442,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of negative tests,1168,06/03/2020,28.0394250010993,22.0199204177256
443,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of positive tests,129,06/03/2020,28.0394250010993,22.0199204177256
444,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of negative tests,1569,06/03/2020,28.0394250010993,22.0199204177256
445,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of positive tests,153,06/03/2020,28.0394250010993,22.0199204177256
446,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of negative tests,1641,06/03/2020,28.0394250010993,22.0199204177256
447,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of positive tests,179,06/03/2020,28.0394250010993,22.0199204177256
448,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of negative tests,1753,06/03/2020,28.0394250010993,22.0199204177256
449,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of positive tests,148,06/03/2020,28.0394250010993,22.0199204177256
450,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of negative tests,483,06/03/2020,28.0394250010993,22.0199204177256
451,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of positive tests,56,06/03/2020,28.0394250010993,22.0199204177256
452,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of negative tests,1894,06/03/2020,28.0394250010993,22.0199204177256
453,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of positive tests,181,06/03/2020,28.0394250010993,22.0199204177256
454,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of negative tests,618,06/03/2020,28.0394250010993,22.0199204177256
455,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of positive tests,67,06/03/2020,28.0394250010993,22.0199204177256
456,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of negative tests,1324,06/03/2020,28.0394250010993,22.0199204177256
457,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of positive tests,163,06/03/2020,28.0394250010993,22.0199204177256
458,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of negative tests,1964,06/03/2020,28.0394250010993,22.0199204177256
459,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of positive tests,193,06/03/2020,28.0394250010993,22.0199204177256
460,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of negative tests,1905,06/03/2020,28.0394250010993,22.0199204177256
461,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of positive tests,133,06/03/2020,28.0394250010993,22.0199204177256
462,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/09/2020,Number of negative tests,1650,06/03/2020,28.0394250010993,22.0199204177256
463,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/09/2020,Number of positive tests,141,06/03/2020,28.0394250010993,22.0199204177256
464,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/10/2020,Number of negative tests,1713,06/03/2020,28.0394250010993,22.0199204177256
465,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/10/2020,Number of positive tests,139,06/03/2020,28.0394250010993,22.0199204177256
466,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/11/2020,Number of negative tests,525,06/03/2020,28.0394250010993,22.0199204177256
467,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/11/2020,Number of positive tests,24,06/03/2020,28.0394250010993,22.0199204177256
468,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/12/2020,Number of negative tests,981,06/03/2020,28.0394250010993,22.0199204177256
469,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/12/2020,Number of positive tests,53,06/03/2020,28.0394250010993,22.0199204177256
470,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/13/2020,Number of negative tests,4642,06/03/2020,28.0394250010993,22.0199204177256
471,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/13/2020,Number of positive tests,314,06/03/2020,28.0394250010993,22.0199204177256
472,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/14/2020,Number of negative tests,2633,06/03/2020,28.0394250010993,22.0199204177256
473,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/14/2020,Number of positive tests,205,06/03/2020,28.0394250010993,22.0199204177256
474,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/15/2020,Number of negative tests,2620,06/03/2020,28.0394250010993,22.0199204177256
475,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/15/2020,Number of positive tests,218,06/03/2020,28.0394250010993,22.0199204177256
476,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/16/2020,Number of negative tests,1940,06/03/2020,28.0394250010993,22.0199204177256
477,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/16/2020,Number of positive tests,143,06/03/2020,28.0394250010993,22.0199204177256
478,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/17/2020,Number of negative tests,1728,06/03/2020,28.0394250010993,22.0199204177256
479,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/17/2020,Number of positive tests,133,06/03/2020,28.0394250010993,22.0199204177256
480,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/18/2020,Number of negative tests,488,06/03/2020,28.0394250010993,22.0199204177256
481,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/18/2020,Number of positive tests,31,06/03/2020,28.0394250010993,22.0199204177256
482,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/19/2020,Number of negative tests,2198,06/03/2020,28.0394250010993,22.0199204177256
483,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/19/2020,Number of positive tests,138,06/03/2020,28.0394250010993,22.0199204177256
484,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/20/2020,Number of negative tests,2246,06/03/2020,28.0394250010993,22.0199204177256
485,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/20/2020,Number of positive tests,134,06/03/2020,28.0394250010993,22.0199204177256
486,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/21/2020,Number of negative tests,2572,06/03/2020,28.0394250010993,22.0199204177256
487,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/21/2020,Number of positive tests,135,06/03/2020,28.0394250010993,22.0199204177256
488,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/22/2020,Number of negative tests,3214,06/03/2020,28.0394250010993,22.0199204177256
489,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/22/2020,Number of positive tests,170,06/03/2020,28.0394250010993,22.0199204177256
490,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/23/2020,Number of negative tests,1324,06/03/2020,28.0394250010993,22.0199204177256
491,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/23/2020,Number of positive tests,99,06/03/2020,28.0394250010993,22.0199204177256
492,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/24/2020,Number of negative tests,811,06/03/2020,28.0394250010993,22.0199204177256
493,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/24/2020,Number of positive tests,80,06/03/2020,28.0394250010993,22.0199204177256
494,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/25/2020,Number of negative tests,1590,06/03/2020,28.0394250010993,22.0199204177256
495,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/25/2020,Number of positive tests,120,06/03/2020,28.0394250010993,22.0199204177256
496,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/26/2020,Number of negative tests,1374,06/03/2020,28.0394250010993,22.0199204177256
497,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/26/2020,Number of positive tests,83,06/03/2020,28.0394250010993,22.0199204177256
498,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/27/2020,Number of negative tests,1973,06/03/2020,28.0394250010993,22.0199204177256
499,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/27/2020,Number of positive tests,113,06/03/2020,28.0394250010993,22.0199204177256
500,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/28/2020,Number of negative tests,2754,06/03/2020,28.0394250010993,22.0199204177256
501,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/28/2020,Number of positive tests,174,06/03/2020,28.0394250010993,22.0199204177256
502,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/29/2020,Number of negative tests,2575,06/03/2020,28.0394250010993,22.0199204177256
503,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/29/2020,Number of positive tests,164,06/03/2020,28.0394250010993,22.0199204177256
504,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/30/2020,Number of negative tests,1778,06/03/2020,28.0394250010993,22.0199204177256
505,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/30/2020,Number of positive tests,150,06/03/2020,28.0394250010993,22.0199204177256
506,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/31/2020,Number of negative tests,1139,06/03/2020,28.0394250010993,22.0199204177256
507,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/31/2020,Number of positive tests,73,06/03/2020,28.0394250010993,22.0199204177256
508,Colorado,5694287,Daily Serology Data From Clinical Laboratories,06/01/2020,Number of negative tests,1528,06/03/2020,28.0394250010993,22.0199204177256
509,Colorado,5694287,Daily Serology Data From Clinical Laboratories,06/01/2020,Number of positive tests,91,06/03/2020,28.0394250010993,22.0199204177256
510,Colorado,5694287,Daily Serology Data From Clinical Laboratories,06/02/2020,Number of negative tests,1452,06/03/2020,28.0394250010993,22.0199204177256
511,Colorado,5694287,Daily Serology Data From Clinical Laboratories,06/02/2020,Number of positive tests,94,06/03/2020,28.0394250010993,22.0199204177256
512,Note,,Positivity Data from Clinical Laboratories,,May not include all negative results.,,06/03/2020,,
513,Note,,Positivity Data from Clinical Laboratories,,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,,06/03/2020,,
514,Note,,Positivity Data from Clinical Laboratories,,Includes only tests from labs that participate in electronic lab reporting.,,06/03/2020,,
515,Note,,Daily Serology Data From Clinical Laboratories,,May not include all negative results.,,06/03/2020,,
